AnnotationAccession,SeqID,SeqType,SeqLength,CDS_count,CDS_length,transposase_count, transposase_length
GCF_949786315.1_EC0026B_R3,NZ_OX460324.1,plasmid,73423,95,62703,2,1410
GCF_025398855.1_ASM2539885v1,NZ_CP104736.1,chromosome,3602088,3216,3128001,12,12729
GCF_025398855.1_ASM2539885v1,NZ_CP104737.1,plasmid,27995,20,20904,5,4542
GCF_030389835.1_ASM3038983v1,NZ_CP128958.1,chromosome,4991111,4493,4343979,36,30816
GCF_030389835.1_ASM3038983v1,NZ_CP128962.1,plasmid,4073,3,3117,0,0
GCF_030389835.1_ASM3038983v1,NZ_CP128960.1,plasmid,74427,82,57663,5,4407
GCF_030389835.1_ASM3038983v1,NZ_CP128961.1,plasmid,50698,57,38202,3,2271
GCF_030389835.1_ASM3038983v1,NZ_CP128959.1,plasmid,93433,102,81237,0,0
GCF_025985305.1_ASM2598530v1,NZ_CP087854.1,chromosome,2859778,2771,2402202,50,36927
GCF_025985305.1_ASM2598530v1,NZ_CP087855.1,plasmid,29936,25,25494,0,0
GCF_016757755.1_ASM1675775v1,NZ_CP068437.1,chromosome,5306509,4427,4452957,42,42120
GCF_016757755.1_ASM1675775v1,NZ_CP068438.1,plasmid,22708,31,17853,0,0
GCF_949787155.1_23495_7_299_h_nanopore,NZ_OX460906.1,chromosome,2085871,1876,1768248,95,117135
GCF_949787155.1_23495_7_299_h_nanopore,NZ_OX460907.1,plasmid,3617,5,2243,0,0
GCF_000083545.1_ASM8354v1,NC_012988.1,chromosome,5943768,5401,4937349,64,67020
GCF_000083545.1_ASM8354v1,NC_012987.1,plasmid,141504,128,111468,16,18585
GCF_000083545.1_ASM8354v1,NC_012989.1,plasmid,38579,37,30255,2,2391
GCF_000015065.1_ASM1506v1,NC_008600.1,chromosome,5257091,5136,4358703,15,15801
GCF_000015065.1_ASM1506v1,NC_008598.1,plasmid,55939,78,44634,0,0
GCF_000020345.1_ASM2034v1,NC_012658.1,chromosome,3977794,3695,3215220,23,14613
GCF_000020345.1_ASM2034v1,NC_012654.1,plasmid,270022,303,222156,10,9210
GCF_000020345.1_ASM2034v1,NC_012657.1,plasmid,9953,8,4056,0,0
GCF_017161785.1_ASM1716178v1,NZ_CP071021.1,chromosome,4707737,4325,4140930,25,23817
GCF_017161785.1_ASM1716178v1,NZ_CP071022.1,plasmid,316079,310,252045,27,29706
GCF_003203455.1_ASM320345v1,NZ_CP025501.1,chromosome,3463721,3068,2868459,10,11997
GCF_003203455.1_ASM320345v1,NZ_CP025502.1,plasmid,81826,71,52545,2,1743
GCF_003203455.1_ASM320345v1,NZ_CP025504.1,plasmid,48779,51,39228,1,858
GCF_003203455.1_ASM320345v1,NZ_CP025503.1,plasmid,69606,69,49965,3,2589
GCF_013004085.1_ASM1300408v1,NZ_CP053075.1,chromosome,2883539,2736,2350356,15,12303
GCF_013004085.1_ASM1300408v1,NZ_CP053077.1,plasmid,17257,17,10740,1,675
GCF_013004085.1_ASM1300408v1,NZ_CP053078.1,plasmid,2992,2,1827,0,0
GCF_013004085.1_ASM1300408v1,NZ_CP053076.1,plasmid,25664,27,20307,4,3696
GCF_020099375.1_ASM2009937v1,NZ_CP083658.1,chromosome,3211351,2895,2672763,101,91653
GCF_020099375.1_ASM2009937v1,NZ_CP083659.1,plasmid,158619,119,111925,9,7338
GCF_020099375.1_ASM2009937v1,NZ_CP083660.1,plasmid,89812,78,70911,8,7422
GCF_020099375.1_ASM2009937v1,NZ_CP083661.1,plasmid,13872,16,8178,1,1167
GCF_020099375.1_ASM2009937v1,NZ_CP083662.1,plasmid,11089,12,8091,0,0
GCF_019915405.1_ASM1991540v1,NZ_CP082813.1,chromosome,2737085,2532,2265060,7,6411
GCF_019915405.1_ASM1991540v1,NZ_CP082814.1,plasmid,33923,34,21624,3,3255
GCF_029011495.1_ASM2901149v1,NZ_CP118069.1,chromosome,2460334,2318,2061090,202,226233
GCF_029011495.1_ASM2901149v1,NZ_CP118070.1,plasmid,16663,19,12138,3,2934
GCF_002024305.1_ASM202430v1,NZ_CP019732.1,chromosome,6546028,5486,5455353,244,290577
GCF_002024305.1_ASM202430v1,NZ_CP019733.1,plasmid,74460,67,44829,4,5409
GCF_000015165.1_ASM1516v1,NC_009485.1,chromosome,8264687,7336,7105905,75,67314
GCF_000015165.1_ASM1516v1,NC_009475.1,plasmid,228826,220,177660,11,11382
GCF_004141755.1_ASM414175v1,NZ_CP035556.1,chromosome,3099030,2826,2543616,33,29304
GCF_004141755.1_ASM414175v1,NZ_CP035557.1,plasmid,65315,52,40707,3,2547
GCF_004141755.1_ASM414175v1,NZ_CP035558.1,plasmid,53411,36,30869,3,2760
GCF_004141755.1_ASM414175v1,NZ_CP035559.1,plasmid,31776,34,23036,3,2721
GCF_004141755.1_ASM414175v1,NZ_CP035560.1,plasmid,18081,17,11310,1,930
GCF_004141755.1_ASM414175v1,NZ_CP035561.1,plasmid,49620,44,29796,4,3948
GCF_004141755.1_ASM414175v1,NZ_CP035562.1,plasmid,12139,11,9543,1,789
GCF_004328785.1_ASM432878v1,NZ_CP025278.1,chromosome,4985589,4721,4329762,17,13074
GCF_004328785.1_ASM432878v1,NZ_CP025279.1,plasmid,92439,102,77934,3,2796
GCF_003718075.1_ASM371807v1,NZ_CP029920.1,chromosome,4799956,4292,3889800,48,30957
GCF_003718075.1_ASM371807v1,NZ_CP029921.1,plasmid,106706,126,91764,0,0
GCF_019900785.2_ASM1990078v2,NZ_CP081891.1,chromosome,5310315,4952,4659531,20,17841
GCF_019900785.2_ASM1990078v2,NZ_CP092407.1,plasmid,189738,151,132543,26,25113
GCF_019900785.2_ASM1990078v2,NZ_CP092406.1,plasmid,6940,12,5037,0,0
GCF_024138835.1_ASM2413883v1,NZ_CP071780.1,chromosome,3833058,3346,3234507,28,25113
GCF_024138835.1_ASM2413883v1,NZ_CP071781.1,plasmid,4875,5,2835,0,0
GCF_024138835.1_ASM2413883v1,NZ_CP071782.1,plasmid,2683,2,1086,0,0
GCF_024138835.1_ASM2413883v1,NZ_CP071783.1,plasmid,2259,2,699,0,0
GCF_029719985.1_ASM2971998v1,NZ_CP099331.1,chromosome,4483451,4113,3920103,46,33678
GCF_029719985.1_ASM2971998v1,NZ_CP099332.1,plasmid,121001,105,91932,12,9318
GCF_029719985.1_ASM2971998v1,NZ_CP099333.1,plasmid,90815,90,66813,13,10599
GCF_029719985.1_ASM2971998v1,NZ_CP099334.1,plasmid,89104,86,74859,2,2145
GCF_029719985.1_ASM2971998v1,NZ_CP099335.1,plasmid,59932,69,47349,3,2268
GCF_029719985.1_ASM2971998v1,NZ_CP099336.1,plasmid,46121,28,24825,4,3621
GCF_029719985.1_ASM2971998v1,NZ_CP099337.1,plasmid,2345,2,1296,0,0
GCF_905330895.2_AI2951v1_cpp,NZ_OX030701.1,chromosome,5070006,4663,4388283,69,59655
GCF_905330895.2_AI2951v1_cpp,NZ_OX030702.1,plasmid,90741,94,68181,5,6768
GCF_905330895.2_AI2951v1_cpp,NZ_OX030703.1,plasmid,88990,85,60585,12,8241
GCF_905330895.2_AI2951v1_cpp,NZ_OX030704.1,plasmid,63570,81,55263,4,3813
GCF_905330895.2_AI2951v1_cpp,NZ_OX030705.1,plasmid,31765,41,26454,0,0
GCF_905330895.2_AI2951v1_cpp,NZ_OX030706.1,plasmid,4087,3,3123,0,0
GCF_905330895.2_AI2951v1_cpp,NZ_OX030707.1,plasmid,1552,1,477,0,0
GCF_030162175.2_ASM3016217v2,NZ_AP027971.1,chromosome,4888970,4440,4144848,46,39090
GCF_030162175.2_ASM3016217v2,NZ_AP027972.1,plasmid,169195,126,112008,14,15171
GCF_030162175.2_ASM3016217v2,NZ_AP027973.1,plasmid,58314,59,40974,5,5001
GCF_030162175.2_ASM3016217v2,NZ_AP027974.1,plasmid,40085,51,32409,0,0
GCF_030162175.2_ASM3016217v2,NZ_AP027975.1,plasmid,33309,38,26772,1,705
GCF_030162175.2_ASM3016217v2,NZ_AP027976.1,plasmid,3902,4,2493,0,0
GCF_030162175.2_ASM3016217v2,NZ_AP027977.1,plasmid,2089,2,1233,0,0
GCF_900620245.1_BPH2947,NZ_LR130515.1,chromosome,3049602,2899,2517825,32,28023
GCF_900620245.1_BPH2947,NZ_LR130516.1,plasmid,27319,29,18033,3,2025
GCF_900620245.1_BPH2947,NZ_LR130517.1,plasmid,3011,2,1578,0,0
GCF_025958865.1_ASM2595886v1,NZ_CP110069.1,chromosome,2913763,2705,2544033,19,16902
GCF_025958865.1_ASM2595886v1,NZ_CP110070.1,plasmid,43800,52,34740,1,2973
GCF_904864605.1_INF044,NZ_LR890395.1,chromosome,5293781,5031,4647636,35,34905
GCF_904864605.1_INF044,NZ_LR890396.1,plasmid,227214,221,167088,24,20049
GCF_904864605.1_INF044,NZ_LR890397.1,plasmid,4411,6,2109,0,0
GCF_904864605.1_INF044,NZ_LR890398.1,plasmid,3559,6,2076,0,0
GCF_020905955.1_ASM2090595v1,NZ_CP086877.1,chromosome,3850686,3779,3480417,22,21309
GCF_020905955.1_ASM2090595v1,NZ_CP086878.1,plasmid,37728,38,32796,2,2460
GCF_020905955.1_ASM2090595v1,NZ_CP086879.1,plasmid,281173,257,220080,28,21861
GCF_020905955.1_ASM2090595v1,NZ_CP086880.1,plasmid,110569,107,93798,5,5838
GCF_020905955.1_ASM2090595v1,NZ_CP086881.1,plasmid,108627,89,100764,2,4278
GCF_020905955.1_ASM2090595v1,NZ_CP086882.1,plasmid,210913,184,194595,0,0
GCF_020905955.1_ASM2090595v1,NZ_CP086883.1,plasmid,35827,32,29889,2,3891
GCF_020905955.1_ASM2090595v1,NZ_CP086884.1,plasmid,157664,152,135033,9,10635
GCF_020905955.1_ASM2090595v1,NZ_CP086885.1,plasmid,82231,68,71031,1,1179
GCF_004224885.1_ASM422488v2,NZ_CP041208.1,chromosome,4795996,4439,4166502,15,11622
GCF_004224885.1_ASM422488v2,NZ_CP041209.1,plasmid,158212,172,129420,9,7830
GCF_004224885.1_ASM422488v2,NZ_CP041210.1,plasmid,3605,3,1842,0,0
GCF_030061775.1_ASM3006177v1,NZ_CP093486.1,chromosome,5246520,4910,4590912,43,34161
GCF_030061775.1_ASM3006177v1,NZ_CP093488.1,plasmid,67142,69,51201,3,2109
GCF_030061775.1_ASM3006177v1,NZ_CP093487.1,plasmid,90276,90,64026,5,4416
GCF_001953195.1_ASM195319v1,NZ_CP016896.1,chromosome,3438298,3108,3014886,20,26679
GCF_001953195.1_ASM195319v1,NZ_CP016897.1,plasmid,86373,67,67614,2,873
GCF_001953195.1_ASM195319v1,NZ_CP016898.1,plasmid,78649,84,67089,0,0
GCF_001953195.1_ASM195319v1,NZ_CP016899.1,plasmid,10453,12,7587,0,0
GCF_001953195.1_ASM195319v1,NZ_CP016900.1,plasmid,9416,13,7434,0,0
GCF_001953195.1_ASM195319v1,NZ_CP016901.1,plasmid,5086,4,4308,0,0
GCF_001953195.1_ASM195319v1,NZ_CP016902.1,plasmid,4066,6,2904,0,0
GCF_001953195.1_ASM195319v1,NZ_CP016903.1,plasmid,4008,4,2934,0,0
GCF_023735975.1_ASM2373597v1,NZ_AP025923.1,chromosome,4981102,4613,4435398,21,17721
GCF_023735975.1_ASM2373597v1,NZ_AP025924.1,plasmid,351318,358,280038,28,29871
GCF_023735975.1_ASM2373597v1,NZ_AP025925.1,plasmid,4760,6,2514,0,0
GCF_023735975.1_ASM2373597v1,NZ_AP025926.1,plasmid,2511,3,558,0,0
GCF_004123675.1_ASM412367v1,NZ_CP035417.1,chromosome,4246063,3948,3632859,58,38826
GCF_004123675.1_ASM412367v1,NZ_CP035418.1,plasmid,151185,126,129906,1,309
GCF_004123675.1_ASM412367v1,NZ_CP035419.1,plasmid,148812,121,134391,2,1044
GCF_004123675.1_ASM412367v1,NZ_CP035420.1,plasmid,140681,102,127368,0,0
GCF_004123675.1_ASM412367v1,NZ_CP035421.1,plasmid,124119,96,114423,1,1359
GCF_004123675.1_ASM412367v1,NZ_CP035422.1,plasmid,122006,126,102789,0,0
GCF_004123675.1_ASM412367v1,NZ_CP035423.1,plasmid,59982,66,47433,1,2883
GCF_004123675.1_ASM412367v1,NZ_CP035424.1,plasmid,44085,33,38502,5,5313
GCF_003058445.1_ASM305844v1,NZ_CP028859.1,chromosome,3920316,3466,3104346,13,12873
GCF_003058445.1_ASM305844v1,NZ_CP028860.1,plasmid,10094,10,7515,0,0
GCF_032254155.1_ASM3225415v1,NZ_CP135184.1,chromosome,4214838,4058,3613440,11,9801
GCF_032254155.1_ASM3225415v1,NZ_CP135185.1,plasmid,7410,7,5031,0,0
GCF_016889345.1_ASM1688934v1,NZ_CP069504.1,chromosome,3763097,3404,3265467,8,8310
GCF_016889345.1_ASM1688934v1,NZ_CP069505.1,plasmid,11158,13,8043,0,0
GCF_016889345.1_ASM1688934v1,NZ_CP069506.1,plasmid,94379,76,67509,2,1866
GCF_016889345.1_ASM1688934v1,NZ_CP069507.1,plasmid,9084,12,6609,0,0
GCF_016889345.1_ASM1688934v1,NZ_CP069508.1,plasmid,11469,10,7713,0,0
GCF_016026055.1_ASM1602605v1,NZ_CP065600.1,chromosome,2820518,2244,2338476,65,59103
GCF_016026055.1_ASM1602605v1,NZ_CP065601.1,chromosome,3659799,3248,3123624,67,61032
GCF_016026055.1_ASM1602605v1,NZ_CP065602.1,plasmid,144540,140,108849,28,27426
GCF_016026055.1_ASM1602605v1,NZ_CP065603.1,plasmid,196019,155,162978,21,20034
GCF_022925295.1_ASM2292529v1,NZ_CP094157.1,chromosome,1615407,1436,1403211,5,5022
GCF_022925295.1_ASM2292529v1,NZ_CP094158.1,plasmid,5316,7,4092,0,0
GCF_024396875.1_ASM2439687v1,NZ_CP101546.1,chromosome,5250322,4992,4608111,30,29034
GCF_024396875.1_ASM2439687v1,NZ_CP101547.1,plasmid,255261,243,192372,24,19710
GCF_024396875.1_ASM2439687v1,NZ_CP101548.1,plasmid,125346,145,97638,9,7005
GCF_024396875.1_ASM2439687v1,NZ_CP101549.1,plasmid,111482,108,94743,0,0
GCF_024396875.1_ASM2439687v1,NZ_CP101550.1,plasmid,54035,62,40581,5,5106
GCF_024396875.1_ASM2439687v1,NZ_CP101551.1,plasmid,4234,6,2334,0,0
GCF_024396875.1_ASM2439687v1,NZ_CP101552.1,plasmid,2936,5,1485,0,0
GCF_024396875.1_ASM2439687v1,NZ_CP101553.1,plasmid,2469,4,1236,0,0
GCF_036328175.1_ASM3632817v1,NZ_CP143312.1,chromosome,6093500,5538,5375808,18,14553
GCF_036328175.1_ASM3632817v1,NZ_CP143313.1,plasmid,109408,100,90228,9,12630
GCF_000007525.1_ASM752v1,NC_004307.2,chromosome,2256640,1776,1924254,30,25446
GCF_000007525.1_ASM752v1,NC_004943.1,plasmid,3626,3,3105,0,0
GCF_009497855.1_ASM949785v1,NZ_CP032494.1,chromosome,4764173,4400,4140459,21,13779
GCF_009497855.1_ASM949785v1,NZ_CP032495.1,plasmid,118265,117,97245,3,4614
GCF_009497855.1_ASM949785v1,NZ_CP032497.1,plasmid,74729,93,61602,1,705
GCF_009497855.1_ASM949785v1,NZ_CP032499.1,plasmid,5836,9,3162,0,0
GCF_009497855.1_ASM949785v1,NZ_CP032498.1,plasmid,6841,4,4926,0,0
GCF_009497855.1_ASM949785v1,NZ_CP032496.1,plasmid,90607,111,77067,6,4857
GCF_001663475.1_ASM166347v1,NZ_CP015159.1,chromosome,5012253,4589,4336242,63,53310
GCF_001663475.1_ASM166347v1,NZ_CP015160.1,plasmid,212180,230,162498,15,11439
GCF_001663475.1_ASM166347v1,NZ_CP015161.1,plasmid,88023,99,71430,1,927
GCF_020138775.1_ASM2013877v1,NZ_CP075979.1,chromosome,3260088,2816,2701539,10,7155
GCF_020138775.1_ASM2013877v1,NZ_CP075980.1,plasmid,15336,17,12972,0,0
GCF_019431315.1_ASM1943131v1,NZ_CP080233.1,chromosome,5029591,4581,4232544,76,59703
GCF_019431315.1_ASM1943131v1,NZ_CP080234.1,plasmid,77484,69,48112,5,4122
GCF_030550835.1_ASM3055083v1,NZ_CP130480.1,chromosome,6037044,5441,5440002,29,31668
GCF_030550835.1_ASM3055083v1,NZ_CP130486.1,plasmid,7616,9,6612,0,0
GCF_030550835.1_ASM3055083v1,NZ_CP130485.1,plasmid,38781,40,27636,4,5451
GCF_030550835.1_ASM3055083v1,NZ_CP130484.1,plasmid,40950,36,30030,1,1410
GCF_030550835.1_ASM3055083v1,NZ_CP130483.1,plasmid,82103,81,66576,2,2469
GCF_030550835.1_ASM3055083v1,NZ_CP130482.1,plasmid,101199,94,81447,8,10587
GCF_030550835.1_ASM3055083v1,NZ_CP130481.1,plasmid,235792,196,174054,12,13260
GCF_001483885.1_ASM148388v1,NZ_CP013727.1,chromosome,3966922,3733,3460710,4,2562
GCF_001483885.1_ASM148388v1,NZ_CP013728.1,plasmid,13003,11,7710,0,0
GCF_020342335.1_ASM2034233v1,NZ_CP073262.1,chromosome,3748909,3338,3259347,8,5274
GCF_020342335.1_ASM2034233v1,NZ_CP073263.1,plasmid,580636,523,492486,0,0
GCF_020342335.1_ASM2034233v1,NZ_CP073264.1,plasmid,107871,97,84429,0,0
GCF_001633165.1_ASM163316v1,NZ_CP015418.1,chromosome,4132586,3809,3553479,34,30297
GCF_001633165.1_ASM163316v1,NZ_CP015419.1,plasmid,113163,90,98247,0,0
GCF_001633165.1_ASM163316v1,NZ_CP015420.1,plasmid,102180,81,96249,0,0
GCF_023538935.1_ASM2353893v1,NZ_CP097411.1,chromosome,5369141,5035,4724418,23,21630
GCF_023538935.1_ASM2353893v1,NZ_CP097412.1,plasmid,223898,199,165747,24,17691
GCF_023538935.1_ASM2353893v1,NZ_CP097413.1,plasmid,65300,82,56703,4,3813
GCF_023538935.1_ASM2353893v1,NZ_CP097414.1,plasmid,3991,4,1863,0,0
GCF_002251055.2_ASM225105v2,NZ_CP024120.1,chromosome,4147576,3897,3259617,34,29910
GCF_002251055.2_ASM225105v2,NZ_CP024119.1,plasmid,14107,14,10125,1,1029
GCF_002251055.2_ASM225105v2,NZ_CP024121.1,plasmid,53103,63,43572,0,0
GCF_002251055.2_ASM225105v2,NZ_CP024122.1,plasmid,67308,83,49728,2,3690
GCF_019551815.1_ASM1955181v1,NZ_CP068279.1,chromosome,4625856,4221,3947922,50,49962
GCF_019551815.1_ASM1955181v1,NZ_CP068280.1,plasmid,67545,75,55431,0,0
GCF_023517255.1_ASM2351725v1,NZ_CP077837.1,chromosome,3980610,3649,3430899,53,57408
GCF_023517255.1_ASM2351725v1,NZ_CP077838.1,plasmid,72258,95,63123,0,0
GCF_023517255.1_ASM2351725v1,NZ_CP077839.1,plasmid,8731,11,6468,0,0
GCF_001008165.2_ASM100816v2,NZ_CP011452.2,chromosome,3386291,3163,3073293,20,21654
GCF_001008165.2_ASM100816v2,NZ_CP011453.2,plasmid,88815,68,80052,0,0
GCF_000015565.1_ASM1556v1,NC_008786.1,chromosome,5566749,5052,4919112,101,84903
GCF_000015565.1_ASM1556v1,NC_008771.1,plasmid,31194,44,26541,0,0
GCF_026683955.1_ASM2668395v1,NZ_CP113343.1,chromosome,5072737,4572,4328316,49,61347
GCF_026683955.1_ASM2668395v1,NZ_CP113344.1,plasmid,39587,47,31908,0,0
GCF_002753055.1_ASM275305v1,NZ_CP024521.1,chromosome,5297118,4964,4626960,51,50610
GCF_002753055.1_ASM275305v1,NZ_CP024522.1,plasmid,221606,245,174030,28,33618
GCF_002753055.1_ASM275305v1,NZ_CP024523.1,plasmid,147932,153,111108,9,7953
GCF_002753055.1_ASM275305v1,NZ_CP024524.1,plasmid,89345,78,54618,17,13692
GCF_002753055.1_ASM275305v1,NZ_CP024525.1,plasmid,4660,6,2802,0,0
GCF_002753055.1_ASM275305v1,NZ_CP024526.1,plasmid,4510,6,1971,0,0
GCF_002753055.1_ASM275305v1,NZ_CP024527.1,plasmid,3825,3,867,0,0
GCF_030758755.1_ASM3075875v1,NZ_CP132387.1,chromosome,2702659,2133,1893453,5,3303
GCF_030758755.1_ASM3075875v1,NZ_CP132386.1,plasmid,31560,36,26253,0,0
GCF_030758755.1_ASM3075875v1,NZ_CP132385.1,plasmid,5266,5,3405,0,0
GCF_022170805.1_ASM2217080v1,NZ_CP081872.1,chromosome,5240743,5078,4328934,10,9603
GCF_022170805.1_ASM2217080v1,NZ_CP081873.1,plasmid,350788,270,236154,10,10068
GCF_022170805.1_ASM2217080v1,NZ_CP081874.1,plasmid,262462,218,175419,11,11331
GCF_022170805.1_ASM2217080v1,NZ_CP081875.1,plasmid,13279,14,10104,0,0
GCF_022170805.1_ASM2217080v1,NZ_CP081876.1,plasmid,3188,3,2019,0,0
GCF_022170805.1_ASM2217080v1,NZ_CP081877.1,plasmid,1764,2,714,0,0
GCF_024227435.1_ASM2422743v1,NZ_CP100445.1,chromosome,3942503,3745,3189921,20,18927
GCF_024227435.1_ASM2422743v1,NZ_CP100446.1,plasmid,715316,619,544419,10,8577
GCF_024227435.1_ASM2422743v1,NZ_CP100447.1,plasmid,113539,83,99549,1,852
GCF_009933525.1_ASM993352v1,NZ_CP047142.1,chromosome,2145933,1965,1815585,69,68301
GCF_009933525.1_ASM993352v1,NZ_CP047143.1,plasmid,179151,172,150927,5,5829
GCF_002716965.3_ASM271696v4,NZ_CP018020.3,chromosome,5017982,4544,4512411,34,38193
GCF_002716965.3_ASM271696v4,NZ_CP076857.1,plasmid,396301,315,324741,12,14889
GCF_002716965.3_ASM271696v4,NZ_CP076858.1,plasmid,15936,15,11217,0,0
GCF_016066295.1_ASM1606629v1,NZ_CP065831.1,chromosome,5474148,5187,4804644,29,30234
GCF_016066295.1_ASM1606629v1,NZ_CP065832.1,plasmid,202315,193,152211,13,9927
GCF_024628885.1_ASM2462888v1,NZ_CP102390.1,chromosome,5349784,5090,4683762,51,49935
GCF_024628885.1_ASM2462888v1,NZ_CP102391.1,plasmid,193821,173,137619,18,20370
GCF_024628885.1_ASM2462888v1,NZ_CP102392.1,plasmid,135425,150,95037,13,12267
GCF_024628885.1_ASM2462888v1,NZ_CP102393.1,plasmid,113637,109,96318,0,0
GCF_024628885.1_ASM2462888v1,NZ_CP102394.1,plasmid,84876,86,65373,6,6006
GCF_024628885.1_ASM2462888v1,NZ_CP102395.1,plasmid,11934,13,7509,0,0
GCF_024628885.1_ASM2462888v1,NZ_CP102396.1,plasmid,5596,9,2961,0,0
GCF_000253275.1_ASM25327v1,NC_016001.1,chromosome,3559884,2977,3024372,43,39732
GCF_000253275.1_ASM25327v1,NC_018751.1,plasmid,3408,5,2784,0,0
GCF_031662355.1_ASM3166235v1,NZ_CP134376.1,chromosome,4737646,4274,4034790,44,37605
GCF_031662355.1_ASM3166235v1,NZ_CP134379.1,plasmid,92738,105,78402,1,1230
GCF_031662355.1_ASM3166235v1,NZ_CP134377.1,plasmid,175127,154,131562,16,15762
GCF_031662355.1_ASM3166235v1,NZ_CP134378.1,plasmid,109106,113,78717,13,12930
GCF_027627615.1_ASM2762761v1,NZ_CP115456.1,chromosome,4747868,4396,4309350,18,19944
GCF_027627615.1_ASM2762761v1,NZ_CP115458.1,plasmid,110920,115,92589,16,20433
GCF_027627615.1_ASM2762761v1,NZ_CP115457.1,plasmid,647509,570,503958,8,7917
GCF_027627615.1_ASM2762761v1,NZ_CP115460.1,plasmid,79081,85,67071,1,2970
GCF_027627615.1_ASM2762761v1,NZ_CP115459.1,plasmid,218419,217,195834,5,10590
GCF_024347355.1_ASM2434735v1,NZ_AP025465.1,chromosome,3413052,2932,2828805,74,82818
GCF_024347355.1_ASM2434735v1,NZ_AP025466.1,chromosome,1828839,1528,1502271,44,49422
GCF_024347355.1_ASM2434735v1,NZ_AP025467.1,plasmid,187827,187,151920,0,0
GCF_024347355.1_ASM2434735v1,NZ_AP025468.1,plasmid,81098,82,54327,0,0
GCF_024347355.1_ASM2434735v1,NZ_AP025469.1,plasmid,58987,61,46491,0,0
GCF_031888365.1_ASM3188836v1,NZ_CP134724.1,chromosome,4286451,3853,3686781,8,5274
GCF_031888365.1_ASM3188836v1,NZ_CP134725.1,plasmid,574725,530,461139,1,918
GCF_031888365.1_ASM3188836v1,NZ_CP134726.1,plasmid,174239,149,138117,1,1095
GCF_031888365.1_ASM3188836v1,NZ_CP134727.1,plasmid,121989,123,94152,1,945
GCF_013201525.1_ASM1320152v1,NZ_CP053787.1,chromosome,4850975,4428,4145169,70,55824
GCF_013201525.1_ASM1320152v1,NZ_CP053788.1,plasmid,108661,113,84747,4,4119
GCF_003515915.2_ASM351591v2,NZ_CP047171.1,chromosome,2537917,2157,1993026,5,3885
GCF_003515915.2_ASM351591v2,NZ_CP047172.1,plasmid,38297,40,34302,1,1197
GCF_001642655.1_ASM164265v1,NZ_CP014170.1,chromosome,3071606,2961,2654646,36,37803
GCF_001642655.1_ASM164265v1,NZ_CP014171.1,plasmid,62831,69,48180,1,2958
GCF_003017915.1_ASM301791v1,NZ_CP027338.1,chromosome,5597475,5174,4583199,115,101868
GCF_003017915.1_ASM301791v1,NZ_CP027339.1,plasmid,92644,55,42966,18,13827
GCF_004101565.1_ASM410156v1,NZ_CP035191.1,chromosome,4058524,3956,3539604,5,2844
GCF_004101565.1_ASM410156v1,NZ_CP035192.1,plasmid,46592,43,26577,0,0
GCF_029774215.1_ASM2977421v1,NZ_CP116675.1,chromosome,3662469,3217,3092916,25,17496
GCF_029774215.1_ASM2977421v1,NZ_CP116676.1,plasmid,114035,88,81882,25,26226
GCF_029774215.1_ASM2977421v1,NZ_CP116677.1,plasmid,134101,93,90363,21,20751
GCF_029774215.1_ASM2977421v1,NZ_CP116678.1,plasmid,154848,106,108616,16,17607
GCF_029774215.1_ASM2977421v1,NZ_CP116679.1,plasmid,65767,67,54378,1,924
GCF_009684575.1_ASM968457v1,NZ_CP034415.1,chromosome,5474803,5203,4793430,46,45333
GCF_009684575.1_ASM968457v1,NZ_CP034418.1,plasmid,10061,14,7659,0,0
GCF_009684575.1_ASM968457v1,NZ_CP034419.1,plasmid,5596,11,3366,0,0
GCF_009684575.1_ASM968457v1,NZ_CP034417.1,plasmid,128299,152,89208,13,12261
GCF_009684575.1_ASM968457v1,NZ_CP034416.1,plasmid,215950,198,158856,19,21363
GCF_030295605.1_ASM3029560v1,NZ_AP027254.1,chromosome,4967431,4673,4334550,26,19764
GCF_030295605.1_ASM3029560v1,NZ_AP027255.1,plasmid,160552,138,123648,7,6123
GCF_001018645.2_ASM101864v2,NZ_CP026964.1,chromosome,2800003,2626,2294718,4,2031
GCF_001018645.2_ASM101864v2,NZ_CP026965.1,plasmid,5153,4,1344,0,0
GCF_001018645.2_ASM101864v2,NZ_CP026966.1,plasmid,1518,1,219,0,0
GCF_001018645.2_ASM101864v2,NZ_CP026967.1,plasmid,3319,6,2254,0,0
GCF_032347795.1_ASM3234779v1,NZ_CP135450.1,chromosome,5016448,4628,4386903,39,36672
GCF_032347795.1_ASM3234779v1,NZ_CP135451.1,plasmid,255430,294,197151,21,16407
GCF_032347795.1_ASM3234779v1,NZ_CP135452.1,plasmid,85586,82,64140,13,18756
GCF_032347795.1_ASM3234779v1,NZ_CP135453.1,plasmid,4783,6,1950,0,0
GCF_030664695.1_ASM3066469v1,NZ_CP131440.1,chromosome,1715845,1688,1552389,4,4221
GCF_030664695.1_ASM3066469v1,NZ_CP131441.1,plasmid,86827,85,67365,0,0
GCF_030297435.1_ASM3029743v1,NZ_AP028102.1,chromosome,3771942,3197,3049932,85,76719
GCF_030297435.1_ASM3029743v1,NZ_AP028103.1,plasmid,6512,6,3975,1,804
GCF_030297435.1_ASM3029743v1,NZ_AP028104.1,plasmid,3961,2,2043,0,0
GCF_030297435.1_ASM3029743v1,NZ_AP028105.1,plasmid,1062,0,0,0,0
