md5,representative_acc,n_accessions,all_accessions
7481045901a3a37f8472962cd077660b,NZ_CP031233.1,1,NZ_CP031233.1
7491fdb58a4b82a15ad21a3fe2c552e6,NZ_CP048111.1,1,NZ_CP048111.1
749a4514268146d96e6b77e73f1a749d,NZ_CP012495.1,1,NZ_CP012495.1
74a0fa19fdd1120d87632fba9a69677e,NZ_CP067266.1,1,NZ_CP067266.1
74a6671fb948c49c1bf518ff5138c59b,NC_008539.1,1,NC_008539.1
74aa2e8b81a9ff0aa081bce95db6fa81,NZ_CP029737.1,1,NZ_CP029737.1
74ae79bbeca64087a39611d2a1de9cb9,NZ_CP031850.1,1,NZ_CP031850.1
74b76a05bf3e7223c44df8fbec29b368,NZ_CP056654.1,1,NZ_CP056654.1
74b80ff1c9aaf1c2bdb331418f660d51,NZ_CP127519.1,1,NZ_CP127519.1
74bb0bec9fef8c9ee92c5de1a5249d71,NZ_LT598668.1,1,NZ_LT598668.1
74bb1614df7087536a8c4d9369abe22d,NZ_OX637960.1,1,NZ_OX637960.1
74bc185ea42ceda6ee9db0bf7b56fc44,NZ_OX460317.1,4,NZ_OX460317.1;NZ_OX460324.1;NZ_OX460327.1;NZ_OX460331.1
74bdea53ae74a66d4d6fee979c6cfd3b,NZ_AP014814.1,1,NZ_AP014814.1
74bfd39d0317e6acac724c732fbbd2ef,NZ_CP140762.1,1,NZ_CP140762.1
74c38d661e8458730fd864161b4fe1ff,NZ_LR882951.1,1,NZ_LR882951.1
74c5baa3d265b3e972b5ac6568a1c4c7,NZ_CP122884.1,1,NZ_CP122884.1
74c9cfbfd77846920cf6d390a5308107,NZ_CP104168.1,1,NZ_CP104168.1
74cd77dfc12bd96b5b107c2049ff7f7d,NC_021912.1,1,NC_021912.1
74cda4d10d27684cc4985050a529bdfb,NZ_CP100146.1,2,NZ_CP100146.1;NZ_CP100211.1
74d1328046a0fb9b6d52401b2d53e05f,NZ_CP031954.1,1,NZ_CP031954.1
74d2022ef4b076034075e7e691acd383,NZ_CP115359.1,1,NZ_CP115359.1
74db09989176d3320df5081fe86bbe86,NZ_CP056638.1,1,NZ_CP056638.1
74db6002ecae9de2db71b4fbdec83512,NZ_CP127502.1,1,NZ_CP127502.1
74db76b5df71a1165587d777a76b87c3,NZ_CP116945.1,1,NZ_CP116945.1
74e55fc9c27545f2bbbfa1f254b9ca7e,NZ_CP121508.1,1,NZ_CP121508.1
74e629ac9ef81d2961da54e4e3f59f8e,NZ_CP030940.1,1,NZ_CP030940.1
74e7d5c42151b70af8e7c46de205a0b6,NZ_CP028965.1,1,NZ_CP028965.1
74ee449630d40edcd87e08c38ecdc44e,NZ_CP041739.1,1,NZ_CP041739.1
74ef27aea23648d0efab3418eb6bbf91,NZ_CP140899.1,1,NZ_CP140899.1
74f24ec11a28d27a483af8b62d5536fa,NZ_CP077292.1,1,NZ_CP077292.1
74f258e665fa4ddd659541465ff51b13,NZ_CP066901.1,1,NZ_CP066901.1
74f44ba76d017f42404a8741029193b3,NZ_AP027956.1,1,NZ_AP027956.1
74f4eda31a73a88bc5f539b685b7f2fc,NZ_CP080127.1,1,NZ_CP080127.1
74f5af48841f39ff18803d5c951ae372,NZ_AP023193.1,1,NZ_AP023193.1
74fb6ea534f4d9946f853168e31b808b,NZ_AP024128.1,1,NZ_AP024128.1
74fd64d45ecf56f93d72ee89c986b3dd,NZ_CP120419.2,1,NZ_CP120419.2
7503f6e0eed02d0489ab4ea7105dff98,NZ_CP124497.1,1,NZ_CP124497.1
75123ca072923efb9de8b9930c30ce5b,NC_015187.1,1,NC_015187.1
7513aeae8911d72226b9631c865f1163,NZ_CP026214.1,1,NZ_CP026214.1
751578fd8aee82be8cf714e9c187a4f4,NZ_CP065793.1,1,NZ_CP065793.1
7516613c841f65fb207a0ce2ab0f4423,NZ_CP094666.1,1,NZ_CP094666.1
75172d7a8f9e29eb3b3fd771b93a32ad,NZ_CP050759.1,1,NZ_CP050759.1
75190a340bc284ba82811689035827b5,NZ_CP014203.1,1,NZ_CP014203.1
7519b56f5a991d67954d11462b68316f,NZ_CP046163.1,1,NZ_CP046163.1
751dcf7f9f8ead6c776e2c6ae2b91689,NZ_CP083838.1,1,NZ_CP083838.1
7522122903f46d23fb08a307802f1c14,NZ_CP070931.1,1,NZ_CP070931.1
7523446d731aa8e4858aecf86eb1cc97,NZ_CP040579.1,1,NZ_CP040579.1
7528079f16dfc74e9387c7746629159b,NZ_CP090391.1,1,NZ_CP090391.1
752b7efdb899b85113d63e24c7399e3e,NZ_CP041937.1,1,NZ_CP041937.1
7533ac69a8349283b48d6f3b7271e2c4,NZ_CP026790.1,1,NZ_CP026790.1
7535dc7c7c25832002e0e45cb9a5e856,NZ_CP136701.1,1,NZ_CP136701.1
75397037a87a344ed99e33ef5caa92b5,NZ_CP014916.1,1,NZ_CP014916.1
753dc1cb9697c4cdc2a47fc914642dda,NZ_CP086849.1,1,NZ_CP086849.1
753dc246bba2e0bd327dfd4ed7d5993c,NZ_CP082324.1,1,NZ_CP082324.1
753eaa521c1b8be67da28b1aaa1db727,NC_020051.1,1,NC_020051.1
75401dc4fc5efeb1331bf20f5c836645,NZ_CP042936.2,1,NZ_CP042936.2
75415181bd83e8a69840b06b47cda782,NZ_CP041114.1,1,NZ_CP041114.1
7543a9036f79dd2b64bb23f3ab0e4ed1,NZ_CP065440.1,1,NZ_CP065440.1
7546fe246f95a8a99b5cf0f904b8ed18,NZ_CP038010.1,1,NZ_CP038010.1
754926b2bcb97672aa688138ea869cad,NZ_CP122866.1,1,NZ_CP122866.1
754b182f84353c6ac20215e42855d04e,NZ_CP117771.1,1,NZ_CP117771.1
754b576e9029679ebeb0fc9e57065573,NZ_CP035515.1,1,NZ_CP035515.1
755408bd3c04597019360815b897aa11,NZ_CP144366.1,1,NZ_CP144366.1
755453bd57bbe6fd5344252788483e2f,NZ_CP029438.1,1,NZ_CP029438.1
7557e058c05d793f4d763901bf5d303c,NZ_OU342707.1,1,NZ_OU342707.1
755a182dbb96bf278e122f3eb068729f,NZ_CP062995.1,1,NZ_CP062995.1
755be1f089cae14b56f59dc9ffeca666,NZ_CP139261.1,1,NZ_CP139261.1
755ca4dd30ab957bd5c4d4ec40ed213d,NZ_CP011990.1,1,NZ_CP011990.1
755dfc08ea509b4a0295841e0284c2d4,NZ_CP090385.1,1,NZ_CP090385.1
7564badb100e8c2eba921d6808d0763e,NZ_AP021986.1,1,NZ_AP021986.1
7569a3ac3b3cdc948609c2f55f2e5000,NZ_AP014709.1,1,NZ_AP014709.1
7569ec39b7b647484484d09e16ab1039,NZ_CP009714.1,1,NZ_CP009714.1
75702d09793c7e22ef835d583e66ef74,NZ_CP097067.1,1,NZ_CP097067.1
7571258c73307e802c3abd23a2518b76,NZ_CP089764.1,1,NZ_CP089764.1
757196e763576a5ded4729354da34083,NZ_CP044318.1,1,NZ_CP044318.1
7573d604ca00a54b5fb0410b347b7e1a,NZ_CP010826.1,1,NZ_CP010826.1
7573ec46971bb75a22b50667588bafdb,NZ_CP060976.1,1,NZ_CP060976.1
7575a6d0b0eddd260d50acd7a9424827,NZ_CP019723.1,1,NZ_CP019723.1
75788d597865c3d25c74a61f73820959,NZ_CP093498.1,1,NZ_CP093498.1
75789e16f2dadf5da3a9f70e30eca231,NZ_CP065731.1,1,NZ_CP065731.1
757ab484df5536a9c380edde2fa01a95,NZ_CP035459.1,1,NZ_CP035459.1
757ac1a748fa3fae44f07433b0f25488,NZ_CP089552.1,1,NZ_CP089552.1
757b60d5f31edf8fd86e5cf58d3939f0,NZ_CP050306.1,1,NZ_CP050306.1
757b6e5c39fa3a8e6e4727b4daede5b5,NZ_CP031710.1,1,NZ_CP031710.1
757daea83f37d03a7a05d9540c8af963,NZ_CP062367.1,1,NZ_CP062367.1
757efea855ece584adb1ff00834695d6,NZ_CP122968.1,1,NZ_CP122968.1
757f6585d70be33878c6d5c83ee00657,NZ_CP119580.2,1,NZ_CP119580.2
7581e465d0ea8183a4609b4ce3f2eb70,NZ_AP026410.1,1,NZ_AP026410.1
758462a95515355846b5f4a5f162ddae,NZ_CP101157.1,1,NZ_CP101157.1
758510e0bdadcfadffca63332af33bf9,NZ_CP072906.1,1,NZ_CP072906.1
75879a436cf65e4628e321d6186c9bbb,NZ_CP046730.1,1,NZ_CP046730.1
758947dce2f98e12ce597988aa8a08c6,NZ_CP055058.1,1,NZ_CP055058.1
758e53123757a5645498bfa26da3fdc2,NZ_CP011284.1,1,NZ_CP011284.1
758eeb98933c4dc05521b627cf3e3311,NZ_CP020512.1,1,NZ_CP020512.1
75905a40b9a671a998de56ec8fa0f271,NZ_CP125081.1,1,NZ_CP125081.1
759165cd6bf36ff8e822029e7ce35757,NZ_CP124706.1,1,NZ_CP124706.1
7594addfcce8ad69a0c287d8d37313de,NZ_CP095141.1,1,NZ_CP095141.1
75959c286acfc3c66791705fdd37c93d,NZ_CP130663.1,1,NZ_CP130663.1
7598d902f9984f09a029c7e2f83ddb85,NZ_CP033673.1,2,NZ_CP033673.1;NZ_CP100301.1
759ba09d27d3f493b10526757b4d01c7,NZ_CP026227.1,1,NZ_CP026227.1
759c66d234fd9304823ad81e3d3ed9f6,NZ_CP135476.1,1,NZ_CP135476.1
759d6ba6600253a6dae7af578588c441,NZ_CP038963.1,1,NZ_CP038963.1
759de3fd4bca032a450811f78c63911c,NZ_CP095256.1,1,NZ_CP095256.1
75ab2c8ac798ce2e24479809cc248b0f,NZ_CP074032.1,1,NZ_CP074032.1
75abd2567787d020a14954bdf8b99747,NZ_CP024975.1,1,NZ_CP024975.1
75ad23acd3e5b23b3ce91568422d3ac1,NZ_CP025145.1,1,NZ_CP025145.1
75af511b62caeb8744cf842751027cfc,NZ_AP026398.1,1,NZ_AP026398.1
75afe3c6ce3b6a2c1651fdc030905b01,NZ_CP117012.1,1,NZ_CP117012.1
75b03985ed13c74ce5a1be0563a38cae,NZ_CP094490.1,1,NZ_CP094490.1
75b07ca7a98e846729cb998eaf1ef9ab,NZ_LR890628.1,1,NZ_LR890628.1
75b20de84b6e6d8481cf44c1f9e97eac,NZ_LT222318.1,1,NZ_LT222318.1
75b594e1472baec9039765d3c04fe2a4,NZ_LR134106.1,1,NZ_LR134106.1
75b695c7fc4d23c704dda2e575fbe135,NZ_CP107015.1,1,NZ_CP107015.1
75b7ac7cc1536589a584a89673c92abb,NZ_CP056310.1,1,NZ_CP056310.1
75bc22ffe72bea5084919674cc7b4e7d,NZ_CP143884.1,1,NZ_CP143884.1
75bea4c75fe426d5dca0e499678fc051,NZ_CP119792.1,1,NZ_CP119792.1
75bfddb4762370526bfdfd17ae874650,NZ_CP047088.1,1,NZ_CP047088.1
75c19444e189f7b4789844ef650122da,NZ_CP087283.1,1,NZ_CP087283.1
75c2ab7e9b483c89588fb5a216ae564a,NZ_CP061621.1,1,NZ_CP061621.1
75c6828b53e85e1056c3e0a6b7535d2a,NZ_CP018827.1,1,NZ_CP018827.1
75c7a10c7e266f4a92088198f99ecfb5,NZ_CP043202.1,6,NZ_CP043202.1;NZ_CP043206.1;NZ_CP043208.1;NZ_CP043210.1;NZ_CP043212.1;NZ_CP043220.1
75c7d02628b9496e4465cbf7658e6e9f,NZ_CP066554.1,1,NZ_CP066554.1
75c848ff73e787dd9122c7b5a5f904d4,NZ_CP061377.1,1,NZ_CP061377.1
75caeabe93ef42fb4306c8e3f4de534d,NZ_CP038291.1,1,NZ_CP038291.1
75cb318ed6287e80b7a2a2e4ca74897f,NZ_CP139498.1,1,NZ_CP139498.1
75cc275c068dcd4fc9efefe71a0cc4f1,NZ_CP087615.1,1,NZ_CP087615.1
75cef6584ee2c7e7fbc0ed0155d06921,NZ_CP023365.1,1,NZ_CP023365.1
75d4274cddf7b5a20677711416abe439,NZ_CP129127.1,1,NZ_CP129127.1
75d537d24c5e750809a4468c84687005,NZ_CP017274.1,1,NZ_CP017274.1
75dafe2cef6f26e12487d0ee5ddc6829,NZ_CP056037.1,1,NZ_CP056037.1
75df00b6d96225e8fa9816b22130d4ff,NZ_CP143923.1,1,NZ_CP143923.1
75df7947424de8130887f5411c7c3e0e,NZ_CP070875.1,1,NZ_CP070875.1
75e152136baecea542f5e2f9c6e90550,NZ_CP061747.1,1,NZ_CP061747.1
75e6111aa692faf89c30beebad7325a2,NZ_CP082756.1,1,NZ_CP082756.1
75e7ce5b0faef6ad92202ced00d5465c,NZ_CP021845.1,1,NZ_CP021845.1
75e88875e72e5d975941e7a9f423f952,NZ_CP124812.1,2,NZ_CP124812.1;NZ_CP124818.1
75ecc8922260da2af9bee2377d8b10d4,NZ_CP019456.1,1,NZ_CP019456.1
75ee81b79fbf7a69e6d41af906072b78,NZ_CP066423.1,1,NZ_CP066423.1
75ef02f69557e6e46086f4c24e1c4584,NZ_CP101163.1,1,NZ_CP101163.1
75efe09b288be6a8e6de6fdcc6826634,NZ_CP092922.1,1,NZ_CP092922.1
75f3443ae2f8658cfe5686014b6f5ee4,NZ_CP075287.1,1,NZ_CP075287.1
75f4752931907b359d5a57ad58507531,NZ_CP084092.1,1,NZ_CP084092.1
75f4ba126d100133a915779af3648077,NZ_CP056889.1,1,NZ_CP056889.1
75f5a717b187deaf3ed50866983db0c2,NZ_CP026752.1,1,NZ_CP026752.1
75f7a4cfd22894448441e62d3a721692,NZ_LR594692.1,1,NZ_LR594692.1
75fefa5e84c5d33157cc25a10458c527,NZ_OU538996.1,1,NZ_OU538996.1
760ac023daadbb62f62c12942509e4d1,NZ_CP042532.1,1,NZ_CP042532.1
760cc1a60516e343bba42679b2ecd148,NZ_CP054781.1,1,NZ_CP054781.1
7615258611cd27414be254fbfdf29a1e,NZ_CP063864.1,1,NZ_CP063864.1
76191a1ffb6ab24256667ea0f79be67c,NZ_CP028980.1,1,NZ_CP028980.1
76196372fae1b1bb0c7d76d21fad26f9,NZ_CP018887.1,1,NZ_CP018887.1
761d5af895ae6e74ad7a5a4c67330823,NZ_CP080455.1,1,NZ_CP080455.1
7627832fb15cbdd1f755ef696f0686d7,NZ_AP023050.1,1,NZ_AP023050.1
762baec53bcbd878130c0f41a28c6c94,NZ_CP028390.2,1,NZ_CP028390.2
762bc3ef9a6aeb215794da0d297dab3a,NZ_CP124401.1,1,NZ_CP124401.1
762daebf9162813cca007948e9b559eb,NZ_CP085305.1,1,NZ_CP085305.1
76338de15b494a17457a86fe3ff5452f,NZ_CP059773.1,1,NZ_CP059773.1
763856e9cb94af3a02ce484eaaab0ab3,NZ_CP040168.1,1,NZ_CP040168.1
763cc07ab9a41fae795bf7f5b5599755,NZ_CP067268.1,1,NZ_CP067268.1
763d59ae29373ef82aacb260cd5d059f,NZ_CP138523.1,1,NZ_CP138523.1
763da2f242d4ac94b55cd0a91407dd16,NZ_CP110162.1,1,NZ_CP110162.1
763e5bf6670ba5b134e44e8665c05a8b,NZ_CP068999.1,1,NZ_CP068999.1
76407c12d38fa135bb469779eb4dd55c,NZ_CP027143.1,1,NZ_CP027143.1
7644fb7accd759d8c07da5ac7be6816f,NZ_CP030074.1,1,NZ_CP030074.1
764d46ebfa9189cdfbfa3a2924e5f7c8,NZ_CP117657.1,1,NZ_CP117657.1
764de3982527db4ad50c862359e3cdce,NZ_CP018868.1,1,NZ_CP018868.1
764f0c7f500338cc073d9aa9ab688e0a,NZ_CP127033.1,1,NZ_CP127033.1
765402db1f995bb3a1867f018071a4e0,NZ_CP016738.2,1,NZ_CP016738.2
765530ea51d13441c877f13e4d6f87a8,NZ_CP057724.1,1,NZ_CP057724.1
765a07e1592926910ff6d5243b18c8c7,NZ_AP025783.1,1,NZ_AP025783.1
765d3ab1176e043b589f4d45f6304f73,NZ_CP092912.1,1,NZ_CP092912.1
765f323fe12f2fb8dcb32c271ab50abb,NZ_OU015349.1,2,NZ_OU015349.1;NZ_OU015354.1
766234dc522d0bf0459632214bc0f53e,NZ_CM008896.1,1,NZ_CM008896.1
7663e7eb4bd81aa398c03ced25aa333d,NZ_CP065996.1,1,NZ_CP065996.1
7666575c5cd21974e7b2a206a7f346e7,NZ_CP061601.1,1,NZ_CP061601.1
766fa2f2e41ba6476fd1acffdcdd83da,NZ_CP135477.1,1,NZ_CP135477.1
766fbee0e02769518744c621039f9496,NZ_CP083810.1,1,NZ_CP083810.1
7676a2850ce965b75e260cdb739fa810,NZ_CP102689.1,1,NZ_CP102689.1
76773891547796e23e0d86540ccf2248,NZ_CP010861.1,1,NZ_CP010861.1
767794a6a1b3b3e1b68c8039e463d45e,NZ_CP117565.1,1,NZ_CP117565.1
767931f90295b1c84fc78fc6965bf694,NZ_CP009490.1,1,NZ_CP009490.1
767a79d82f68e80b26ca70cd757a7d6e,NZ_CP029674.1,1,NZ_CP029674.1
767ca81d24bc5a4b0fdb68f31f0f1ed7,NZ_CP041241.1,1,NZ_CP041241.1
767fb385aacf44a1acdab3b753866439,NZ_CP117162.1,1,NZ_CP117162.1
7680d34a634e4964eeda6b0c0e1177f6,NZ_OU015348.1,2,NZ_OU015348.1;NZ_OU015353.1
76824af52514b344252903f9c25dad66,NZ_CP064317.1,1,NZ_CP064317.1
76826db4fae00fbd6bbfe86023f7b0e2,NZ_CP043952.1,2,NZ_CP043952.1;NZ_CP101742.1
7682a66a1b42e1ccafdfb7a607ba4010,NZ_CP056151.1,1,NZ_CP056151.1
768324eaf8ecf0180cb07e6a38b2d060,NZ_CP042651.1,1,NZ_CP042651.1
7684b6a8c3b0f45185fcc0a0fb8c848c,NZ_CP032190.1,1,NZ_CP032190.1
768e04211f4196671bdec0864b362ee5,NZ_CP054130.1,1,NZ_CP054130.1
768f23d181b83f479801f03c3323c23e,NZ_CP138464.1,1,NZ_CP138464.1
76902853c0c8ed603638c594e366db87,NZ_CP013784.1,1,NZ_CP013784.1
76909530c4d95a7c485a3b6016133d77,NZ_CP041239.1,1,NZ_CP041239.1
7693690f93e9af4edad6236a3b9e93d0,NZ_CP053767.1,1,NZ_CP053767.1
7694633a9025e4b82c55285c9504f546,NZ_CP021014.1,1,NZ_CP021014.1
7696a54180444b7f7bf3fd840f4095b9,NZ_CP068651.1,1,NZ_CP068651.1
7697f5ee0101d31c8458eb8162849106,NZ_CP015525.1,1,NZ_CP015525.1
7698c90ce2a9084e2fa40e084c23efd7,NZ_CP035840.1,1,NZ_CP035840.1
769975ee6ec8e3fb706e1c86e8ee2a4e,NZ_CP013543.1,1,NZ_CP013543.1
769ba65d813940a4405e6098c74f1815,NZ_CP036337.1,1,NZ_CP036337.1
769f765be38a1793339dfd4d2f66681a,NZ_CP023281.1,1,NZ_CP023281.1
76a29cc3e5e9fb3698a2e7822cd4b953,NZ_CP068123.1,1,NZ_CP068123.1
76a4ba5d3a59d5620f8df953cca91a5c,NZ_CP133096.1,1,NZ_CP133096.1
76a540480512dbc6a18269ba2e3174c8,NZ_CP013833.1,1,NZ_CP013833.1
76a9b3fcb8e96d8398ebffb61bca183f,NZ_CP102718.1,1,NZ_CP102718.1
76abf6ceeb1a162f97900875490bcc4b,NZ_CP044029.1,1,NZ_CP044029.1
76afca43047abfac0ff0bb831bebc28a,NZ_CP040253.1,1,NZ_CP040253.1
76b15fcd2c1f0841bba454edafb82fc3,NZ_CP031651.1,1,NZ_CP031651.1
76b3e04a32ca7efd9e6c6e716cd82cda,NC_022534.1,1,NC_022534.1
76b58f0b1a23863200f3f7ecd62fce44,NZ_CP040294.1,1,NZ_CP040294.1
76b9efe614dfba27b3a6fbf94e2c7902,NZ_CP040273.1,1,NZ_CP040273.1
76bdfdcb9e983492719460a5f6954aea,NZ_CP024115.1,1,NZ_CP024115.1
76c2de42e328834cf408a8cbe6adb64a,NZ_CP084404.1,1,NZ_CP084404.1
76c47a7cd7af6be967c0623c2df4b894,NZ_CP133214.1,1,NZ_CP133214.1
76c6a4d73aef255fb96aaa8c949a3aca,NZ_CP085292.1,1,NZ_CP085292.1
76c8ebc5cd94829b3ffe36874ba9a058,NZ_CP109956.1,1,NZ_CP109956.1
76cb6d7fd35faaf025a8e8bf28a2edac,NZ_CP030177.1,1,NZ_CP030177.1
76ccacd3155d6b6d33555ee9ea74c2a9,NZ_CP129746.1,1,NZ_CP129746.1
76cdafb98827d6ff98752395ff66cbfd,NZ_CP110968.1,1,NZ_CP110968.1
76cefc56c6d0305b149f4c890927d5d8,NZ_CP026764.1,1,NZ_CP026764.1
76cff53a35cf095fc3569c87ccd6bd6f,NZ_CP026926.1,1,NZ_CP026926.1
76d24ab95c567107cea72e5a07ac3fbe,NZ_CP096737.1,1,NZ_CP096737.1
76d63d88390b9d0cbabc36b099d0e7b0,NZ_CP024424.1,1,NZ_CP024424.1
76dba72913333bc8a255f52e002f48ac,NZ_CP122943.1,1,NZ_CP122943.1
76dc0abbd0b27f46b28065876cc7b80a,NZ_CP012061.1,1,NZ_CP012061.1
76de377e6c215f02a8975c4e620ee54b,NZ_CP029445.1,1,NZ_CP029445.1
76df784f029bf409b748e634a5d54ab5,NZ_CP116890.1,1,NZ_CP116890.1
76dfcb63e04003b641c03c4202122806,NZ_CP127859.1,1,NZ_CP127859.1
76ea63652f081a30d9d21f16a686b346,NZ_CP012963.1,1,NZ_CP012963.1
76ecee7c3b83d16cff7f5923fa6e19a2,NZ_CP066960.1,1,NZ_CP066960.1
76f13020c671a286bb0388ed1a84784f,NZ_CP099646.1,1,NZ_CP099646.1
76f1b4f4dc8ef0caad72b6bdaadd378d,NZ_CP084101.1,1,NZ_CP084101.1
76f4e2d9d70d1c27015535ca879c5217,NZ_CP006994.1,1,NZ_CP006994.1
76f4eee111c73ab9d7d301b81a24ee21,NZ_CP141669.1,1,NZ_CP141669.1
76f7afc98ead1d1ad7e3d65f73fa8a9f,NZ_CP044362.1,1,NZ_CP044362.1
76f7ef7a6cf6567476d0d46ba338661a,NZ_CP026176.1,1,NZ_CP026176.1
76fa4525a5b56f5bf5667a76930de84b,NC_017076.1,1,NC_017076.1
76ff09914942c12b489fb411045b7689,NZ_CP045489.1,1,NZ_CP045489.1
76ffc45d9f288d2f3174c83744765ce1,NZ_CP017571.1,1,NZ_CP017571.1
770187d1bb4ccdcc55892798faf929f9,NZ_CP058858.1,1,NZ_CP058858.1
770346a86b33465803ff86fd58021513,NZ_CP110043.1,1,NZ_CP110043.1
7704adfe2620050bfb69b77ccb1c7af7,NZ_CP123915.1,1,NZ_CP123915.1
7706b50875564ead06cd2dc882682bc5,NZ_AP025604.1,1,NZ_AP025604.1
77089b1272f7b394d785681064b31f9e,NC_013201.1,1,NC_013201.1
7708b25f475ae6d877bd0034baed0f9e,NZ_CP110355.1,1,NZ_CP110355.1
770b84668d3616b8bfce054da357123a,NZ_CP035561.1,1,NZ_CP035561.1
770cbe468cfd7912299421cbec849918,NZ_CP075378.1,1,NZ_CP075378.1
7711112b17679c5e2580141ba62a94c0,NZ_CP061661.1,1,NZ_CP061661.1
77178a31e8d961d2a0ac4b733f191b1f,NZ_CP015394.1,1,NZ_CP015394.1
77186e946d108696ccdfb12a72c27695,NZ_CP050298.1,1,NZ_CP050298.1
7718f59ec315205407e058bd14070fdf,NZ_CP082959.1,1,NZ_CP082959.1
771d2c0c89083110a305bea64c14422b,NC_021552.1,1,NC_021552.1
771e065758d3dda33a53f00d4031fcbd,NZ_CP110280.1,1,NZ_CP110280.1
771fe2b73266736ce81ce947f10b3290,NZ_CP035215.1,1,NZ_CP035215.1
7721fb539b7cba177bd838e515a565f8,NZ_CP013785.1,1,NZ_CP013785.1
772361c075871d2a3e1818dbc6f08a78,NZ_CP068707.1,1,NZ_CP068707.1
7727b59e908e43818ac543f2cc48672f,NZ_CP060001.1,1,NZ_CP060001.1
772865af07ece659b5af1674321dafcc,NZ_CP079637.1,2,NZ_CP079637.1;NZ_CP079643.1
772885eed57a94c4d43e223dab2aa131,NZ_CP019261.1,1,NZ_CP019261.1
7729a0ad3d1f4f8f85e899e3bcd6169a,NZ_CP022068.1,1,NZ_CP022068.1
772e3e2acdba897daaac016d2a630d03,NZ_CP062734.1,1,NZ_CP062734.1
77342c575382402fe915d5ad56070eac,NZ_CP009002.1,1,NZ_CP009002.1
7737686ce0dc89a2e5c6b0594b35abe6,NZ_CP114153.1,1,NZ_CP114153.1
77377651d157947ebc7980f89cd57526,NZ_CP076454.1,1,NZ_CP076454.1
7738733ec339d507a403825d6646d11d,NZ_CP119581.2,1,NZ_CP119581.2
773897ea04573e45f24c7b90e81c1e24,NZ_CP109976.1,1,NZ_CP109976.1
7738f757af12277cb430917c37b5e8a8,NZ_CP120998.1,1,NZ_CP120998.1
77396cd56f6ff4add3d7b79c3d2b400e,NZ_CP129701.1,1,NZ_CP129701.1
7739c56304e3b314b97fc186e8c3dfa6,NZ_CP023282.1,1,NZ_CP023282.1
773be4cc8ae1798b07175c68a9ef45f3,NZ_CP043945.1,1,NZ_CP043945.1
774134053333dcfb634373d48e7c9597,NZ_CP135207.1,1,NZ_CP135207.1
77452aa6b01d4a75a3e3a00c7d9e3ff3,NZ_CP091807.1,1,NZ_CP091807.1
7746aa78dfcb60e2f71f1f3ac09a9dd8,NZ_CP045862.1,1,NZ_CP045862.1
77471fdb2ce562ecd46f087117527a1f,NZ_CP021083.1,1,NZ_CP021083.1
77478d14f74d5927050734250a87cc4d,NZ_CP122519.1,1,NZ_CP122519.1
774afb1da62ae3e8698bf38f9a09fa43,NZ_CP012103.1,1,NZ_CP012103.1
774d1753f0621d313b94c9ac3288fba2,NZ_CP098717.1,1,NZ_CP098717.1
775281acb14308ccc2cf66627a9d7051,NZ_CP023795.1,1,NZ_CP023795.1
77530e53d289af6278d2b92418e14591,NZ_CP015158.1,1,NZ_CP015158.1
775597eb7980f7486b3246e0a66413ab,NC_017630.1,1,NC_017630.1
77567ea4b77e878abbf6f663924ff649,NZ_CP076345.1,1,NZ_CP076345.1
7757b6892ae1b5aa03bf161d5da81f7c,NZ_CP021699.1,1,NZ_CP021699.1
775f4ba766e06ee5df043c8721d2abbd,NZ_CP097428.1,1,NZ_CP097428.1
775fde0995b71919f72719c73e38182e,NZ_CP095484.1,1,NZ_CP095484.1
7762069b28f98d580e1ada8648ed5b55,NZ_CP070383.1,1,NZ_CP070383.1
7762ce92f2e214428c61f64f2dbeec63,NZ_CP062814.1,1,NZ_CP062814.1
7765dc542c2c4908452882609367026d,NZ_CP083835.1,1,NZ_CP083835.1
776bf65abeb9966f38b581d0397e1123,NZ_CP063012.1,1,NZ_CP063012.1
776dc2d99c809518f33893a99430e252,NZ_CP118551.1,1,NZ_CP118551.1
77729d1de4b2797e587e3b1a1f95f7c5,NZ_OW970317.1,1,NZ_OW970317.1
777360ed43fcb963cbba8990298137f6,NZ_CP031226.1,1,NZ_CP031226.1
7773644f605551f03d35cd05fe2d7889,NZ_CP092636.1,1,NZ_CP092636.1
7775985ac06e9cf019a3fe31621863d5,NZ_CP018876.1,1,NZ_CP018876.1
7775c86be20d2b8852578f2fad5b0791,NZ_AY208917.1,1,NZ_AY208917.1
777650f2b32225ab4dd8f84a8c89e809,NZ_AP022983.1,1,NZ_AP022983.1
777c6a0706472a0031e706a4329b9317,NZ_CP072395.1,1,NZ_CP072395.1
777c84578376e85f51179c72c85b5a48,NZ_OU659151.1,1,NZ_OU659151.1
777cd22086d2a4ad9481c6c0cc627504,NZ_CP034590.1,1,NZ_CP034590.1
7781557deb3e495705c376162ed652d1,NZ_CP035710.1,1,NZ_CP035710.1
7784bcf96f5b35082f7fa96966c2ed8d,NZ_OW968278.1,1,NZ_OW968278.1
778bd671ad2014b4bb3e5341d40e6250,NZ_CP017724.1,1,NZ_CP017724.1
778dc20d2331ab0b4dc2dbb20a578d6e,NZ_CP073964.1,1,NZ_CP073964.1
778eefe6c15b1c1555a230a09ea96030,NZ_CP115011.1,2,NZ_CP115011.1;NZ_CP115017.1
