accession,md5,locus_tag,product,regex_match,category,rohan_transposase_count
NZ_CP010831.1,8ff4a35ac96491c04255e89fe75c5de2,FORC11_RS26675,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP069401.1,9003d222a2c070b27d804384ec3c85de,ICR95_RS27255,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP068605.1,900fd6919ee9a7c9368f31d77144a164,JMZ77_RS26555,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP068605.1,900fd6919ee9a7c9368f31d77144a164,JMZ77_RS26575,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP080074.1,9023ce82af20580cb554e91de7c064d2,KZO15_RS22440,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP091949.1,9042a4a6acfab19ef78562d12163d79f,MAL00_RS19430,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NC_020798.1,90726f41f2190fa9f8eb40a53f66cbf8,XAC29_RS45375,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP093475.1,90d7f6a9133846d3af7af0536343e713,MO415_RS27490,Tn3-like element Tn5403 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_AP021882.1,90e567ebb37e23f989e137954cbb5c6a,SFSGTM_RS16775,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP087065.1,90f5fcac499fb3ad4963e70a2a12ff7d,LOE35_RS23670,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP096911.1,91096fc6032004c74530572416e40fb4,M2J77_RS32680,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP072237.1,9121e279c4d5bae0b27d243138877fdc,INE84_RS20300,conjugative transposon protein TraM,transposon,other_transposase_or_IS,2
NZ_CP072237.1,9121e279c4d5bae0b27d243138877fdc,INE84_RS20305,conjugative transposon protein TraN,transposon,other_transposase_or_IS,2
NZ_CP014878.1,9127c30a4d5edd4e7d8773889abcb87b,AYR53_RS13105,IS701 family transposase,IS,other_transposase_or_IS,1
NZ_CP066190.1,916d161787e14e04904f325da8acb0e0,JC772_RS21800,heteromeric transposase endonuclease subunit TnsA,transposase,other_transposase_or_IS,2
NZ_CP066190.1,916d161787e14e04904f325da8acb0e0,JC772_RS21815,TnsD family transposase,transposase,other_transposase_or_IS,2
NZ_CP066190.1,916d161787e14e04904f325da8acb0e0,JC772_RS21820,Tn7-like element transposition protein TnsE,Tn7,other_transposase_or_IS,2
NZ_CP083489.1,917ca61b36f95df879f90ed93d67f29f,K9U12_RS26670,IS1380-like element ISEcp1 family transposase,IS,other_transposase_or_IS,1
NZ_CP031314.1,920f06b80f224552fac72ba7c743c6ad,DV707_RS17775,transposase,transposase,other_transposase_or_IS,1
NZ_CP094589.1,92adfa824d5e48217d7839dc05a70fa4,MTX43_RS06050,transposase,transposase,other_transposase_or_IS,1
NZ_CP094589.1,92adfa824d5e48217d7839dc05a70fa4,MTX43_RS07310,RNA-guided endonuclease TnpB family protein,Tnp,other_transposase_or_IS,1
NZ_CP133420.1,92cc8f5c55afe527b8be7e93f27c11bf,RC082_RS23265,transposase,transposase,other_transposase_or_IS,1
NZ_CP137489.1,93100de0514b26ef5696cb1aefdf7554,R5025_RS32180,ISCR element clade Ia family transposase,IS,other_transposase_or_IS,1
NZ_CP126882.1,932e5f9a6d6ec97851d8416e8c472a01,M2J86_RS24605,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,4
NZ_CP126882.1,932e5f9a6d6ec97851d8416e8c472a01,M2J86_RS24615,IS481-like element ISKpn27 family transposase,IS,other_transposase_or_IS,4
NZ_CP126882.1,932e5f9a6d6ec97851d8416e8c472a01,M2J86_RS24620,ISKra4-like element ISKpn19 family transposase,IS,other_transposase_or_IS,4
NZ_CP126882.1,932e5f9a6d6ec97851d8416e8c472a01,M2J86_RS24640,Tn3-like element TnAs1 family transposase,Tn3,tn3_family_unit_transposon,4
NZ_CP126882.1,932e5f9a6d6ec97851d8416e8c472a01,M2J86_RS24735,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,4
NZ_CP007545.1,93319544a3d9c050501bc64ef0de893e,D082_RS17185,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP031468.1,93452d761a30e3686165258fa6ac7e26,DSC91_RS38740,IS3 family transposase,IS,other_transposase_or_IS,1
NZ_CP031468.1,93452d761a30e3686165258fa6ac7e26,DSC91_RS38445,IS4/Tn5 family transposase DNA-binding protein,IS,other_transposase_or_IS,1
NZ_CP028802.2,93affc68afbcc62180c81929748dcd9d,B7D49_RS00100,IS5-like element ISKpn26 family transposase,IS,other_transposase_or_IS,1
NZ_CP054441.1,94b410fe01030490e6ad4982f2bcbbec,HSZ52_RS12790,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,2
NZ_CP054441.1,94b410fe01030490e6ad4982f2bcbbec,HSZ52_RS12810,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,2
NZ_CP108436.1,94c19ef27efca2c6b80a880a5858361b,OG458_RS42160,transposase family protein,transposase,other_transposase_or_IS,1
NZ_CP009778.1,951cae381cd6ee37053752ad54ec9c8b,KPNIH32_RS29450,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP009778.1,951cae381cd6ee37053752ad54ec9c8b,KPNIH32_RS29470,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_AP021992.1,9542396510c5ed9ca52e83af0d1e56cc,H7R89_RS30480,Tn3-like element Tn5403 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP013214.1,95ac7bcdbf9fb3eb617b8dbc3d25bd2e,AOC36_RS11700,ISL3 family transposase,IS,other_transposase_or_IS,2
NZ_CP081479.1,966e414f2d29ec5554cf429288c9b210,K5A80_RS35160,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP111070.1,967865599376cc52f9b0b4cee03cc7fc,OQ292_RS40910,IS110 family RNA-guided transposase,IS,other_transposase_or_IS,1
NZ_CP088926.1,96fb79a99948e691463c15600a168e72,LRK55_RS18635,Tn3 family transposase,Tn3,tn3_family_unit_transposon,3
NZ_CP088926.1,96fb79a99948e691463c15600a168e72,LRK55_RS18955,Tn3 family transposase,Tn3,tn3_family_unit_transposon,3
NZ_CP088926.1,96fb79a99948e691463c15600a168e72,LRK55_RS19130,Tn3 family transposase,Tn3,tn3_family_unit_transposon,3
NZ_CP040069.1,973286b2edf0879da86cfef455e87d5d,FDP43_RS24795,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,1
NZ_CP040069.1,973286b2edf0879da86cfef455e87d5d,FDP43_RS24920,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP046516.1,97a9b56d851c0b7f335ba9d74a3c1e6a,GOM42_RS14970,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP046516.1,97a9b56d851c0b7f335ba9d74a3c1e6a,GOM42_RS15085,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP046516.1,97a9b56d851c0b7f335ba9d74a3c1e6a,GOM42_RS15090,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP034134.1,97b2f56b249c9bf6116dc9052aecb538,BME54_RS30645,Tn3-like element Tn5403 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP104211.1,97c6dab9aab0ec5ca0ba4a030c2ce88b,NZD85_RS14570,IS1 family transposase,IS,other_transposase_or_IS,1
NZ_KR071788.1,98133e7e7f563f7e3f34f75cc34db73e,XOCgx_RS23085,Tn3-like element TnXo19 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP074011.1,9814e8ad57aaf5e0b5014aa86dff5112,KFU74_RS24270,Tn3-like element TnAs1 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP074011.1,9814e8ad57aaf5e0b5014aa86dff5112,KFU74_RS24310,transposase,transposase,other_transposase_or_IS,1
NZ_CP139201.1,9839a39b4bc5e71eb707cc11773bb243,SK065_RS15345,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP053186.1,98556bc04b715f099f119eeefb90cf55,HLG72_RS14150,IS6 family transposase,IS,other_transposase_or_IS,1
NZ_CP053186.1,98556bc04b715f099f119eeefb90cf55,HLG72_RS14205,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,1
NZ_AP026807.1,98742cdbde70aae8c3464898790921db,R8897_RS14240,transposase,transposase,other_transposase_or_IS,1
NZ_AP026807.1,98742cdbde70aae8c3464898790921db,R8897_RS14505,IS607 family transposase,IS,other_transposase_or_IS,1
NZ_AP026807.1,98742cdbde70aae8c3464898790921db,R8897_RS14510,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,1
NZ_CP134764.1,98ff0df5b494d45e8020a40ca89c9393,RM155_RS23120,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_AP022995.1,99b8c5aa738040459081965b5de547a0,L6490_RS29880,Mu transposase C-terminal domain-containing protein,transposase,other_transposase_or_IS,1
NZ_AP022995.1,99b8c5aa738040459081965b5de547a0,L6490_RS29890,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_AP022414.1,99f34d3e927782b14da350fb154cb26b,JLF46_RS27340,IS3-like element ISKpn34 family transposase,IS,other_transposase_or_IS,1
NZ_CP109854.1,99f543a36a8da41042e17b628e6d7369,OH655_RS21700,oxygen-insensitive NAD(P)H nitroreductase,ins,unclear_likely_false_positive,1
NZ_CP068679.1,99fe05950d05b1b40f0b87f797153a97,JKV45_RS32715,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP118639.1,9a079cbbd4ea2e0c6b2839156065a106,PUN20_RS32220,Tn3-like element TnAs3 family transposase,Tn3,tn3_family_unit_transposon,5
NZ_CP118639.1,9a079cbbd4ea2e0c6b2839156065a106,PUN20_RS32375,Tn3 family transposase post-transcriptional regulator TnpC,Tn3,tn3_family_unit_transposon,5
NZ_CP118639.1,9a079cbbd4ea2e0c6b2839156065a106,PUN20_RS32380,Tn3 family transposase,Tn3,tn3_family_unit_transposon,5
NZ_CP118639.1,9a079cbbd4ea2e0c6b2839156065a106,PUN20_RS32490,Tn3 family transposase,Tn3,tn3_family_unit_transposon,5
NZ_CP106990.1,9a1d1401d0ab20c557b9d8548ea9598f,OC371_RS19915,IS30-like element ISAba125 family transposase,IS,other_transposase_or_IS,1
NZ_CP092850.1,9a54ae8992506a3b2f09d2baf1f62e28,MMB17_RS25200,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_LR215040.1,9ab02e50031fd19a2dd7613fc9643e62,EXC45_RS03870,IS30 family transposase,IS,other_transposase_or_IS,1
NZ_LR215040.1,9ab02e50031fd19a2dd7613fc9643e62,EXC45_RS03905,transposase,transposase,other_transposase_or_IS,1
NZ_CP017021.1,9ae97b4b1d746b7896ab641e6ed1362e,BGK55_RS21525,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP092448.1,9b043018bbcfb30e9061fde857a21d77,LXM97_RS13350,IS6 family transposase,IS,other_transposase_or_IS,1
NZ_CP092448.1,9b043018bbcfb30e9061fde857a21d77,LXM97_RS13400,IS6-like element IS257 family transposase,IS,other_transposase_or_IS,1
NZ_LT598658.1,9b19a91f9b5adc1b3290511badfd9244,LPM7613_RS14680,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP036556.1,9b20a5cbb8bde786d7fd0c90ebbf17f4,E0L14_RS23185,conjugative transposon protein TraK,transposon,other_transposase_or_IS,3
NZ_CP036556.1,9b20a5cbb8bde786d7fd0c90ebbf17f4,E0L14_RS23195,conjugative transposon protein TraM,transposon,other_transposase_or_IS,3
NZ_CP036556.1,9b20a5cbb8bde786d7fd0c90ebbf17f4,E0L14_RS23200,conjugative transposon protein TraN,transposon,other_transposase_or_IS,3
NZ_CP094537.1,9b6c76024dc578ac286406c31e5d5bf2,MTP16_RS24890,TraG family conjugative transposon ATPase,transposon,other_transposase_or_IS,4
NZ_CP094537.1,9b6c76024dc578ac286406c31e5d5bf2,MTP16_RS24915,conjugative transposon protein TraK,transposon,other_transposase_or_IS,4
NZ_CP094537.1,9b6c76024dc578ac286406c31e5d5bf2,MTP16_RS24920,conjugative transposon protein TraM,transposon,other_transposase_or_IS,4
NZ_CP094537.1,9b6c76024dc578ac286406c31e5d5bf2,MTP16_RS24925,conjugative transposon protein TraN,transposon,other_transposase_or_IS,4
NZ_CP098764.1,9c02d657fbaf21c1d8107b27abb1b372,NEF64_RS18620,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_OX443573.1,9c14d28abacfcdfefb90fc5a9e38726c,P6S16_RS16880,IS30-like element ISLsa1 family transposase,IS,other_transposase_or_IS,1
NZ_CP128138.1,9c2416eca2db3521c2d8a2a78257abea,QRE64_RS27720,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP128138.1,9c2416eca2db3521c2d8a2a78257abea,QRE64_RS27740,transposase,transposase,other_transposase_or_IS,2
NZ_CP137126.1,9c7ff215d15ff80d43a667b525966dc4,R2X28_RS26590,IS1-like element IS1B family transposase,IS,other_transposase_or_IS,1
NZ_CP072356.1,9caa1ca161316ec718cb1896628a4a3c,J5A68_RS14625,IS3 family transposase,IS,other_transposase_or_IS,2
NZ_CP072356.1,9caa1ca161316ec718cb1896628a4a3c,J5A68_RS14630,transposase,transposase,other_transposase_or_IS,2
NZ_CP071727.1,9d0cad8739a042074bbe78ebe55e6d73,HRE53_RS34220,NF041680 family putative transposase,transposase,other_transposase_or_IS,2
NZ_CP071727.1,9d0cad8739a042074bbe78ebe55e6d73,HRE53_RS34230,IS256 family transposase,IS,other_transposase_or_IS,2
NZ_CP071727.1,9d0cad8739a042074bbe78ebe55e6d73,HRE53_RS34240,IS1 family transposase,IS,other_transposase_or_IS,2
NZ_CP137428.1,9d16ae89bf6f3ff6c821918f5e359ab4,R5O57_RS28580,Tn3-like element IS3000 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP060464.1,9d21b5f822edcc1a9346bb2a2654fd4c,H8Z70_RS23360,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP086942.1,9d901d704ddf5ea3b8e3cb8786cdcdfc,LOE15_RS20455,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP087024.1,9da70c14876bf8168c72066a92f2b735,LOE45_RS23070,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP010825.1,9df2bc67abeb739f0b67e86b320ee99c,TO73_RS11815,IS607 family element RNA-guided endonuclease TnpB,IS,other_transposase_or_IS,1
NZ_LR890538.1,9e05b903942d66c288e14603c7d60acc,JMX06_RS26335,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,1
NZ_LR890538.1,9e05b903942d66c288e14603c7d60acc,JMX06_RS26470,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,1
NZ_CP094937.1,9e12fa2564c06ccc6bebf13e4af443fb,MTR78_RS17470,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP010687.1,9e23e4a9495709e2e224cade2ca3ab70,phaeop14_RS19505,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP135714.1,9e53f515bce06a8d9c2bbfae225ff1ab,RS158_RS25375,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,1
NZ_CP135714.1,9e53f515bce06a8d9c2bbfae225ff1ab,RS158_RS25510,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,1
NZ_CP036461.1,9e6ec11ed9a7bd6b52667c902e2451fe,EWM65_RS09905,transposase,transposase,other_transposase_or_IS,1
NZ_CP054778.1,9e80e7c5df98e7b37a0adeb6cf5a53fa,HUR99_RS29290,Tn3-like element TnAs1 family transposase,Tn3,tn3_family_unit_transposon,1
NC_015918.1,9e87922a375e5ce3f02f948e8062c0a9,BBIDN127_RS06530,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,2
NC_015918.1,9e87922a375e5ce3f02f948e8062c0a9,BBIDN127_RS07385,transposase,transposase,other_transposase_or_IS,2
NZ_CP070892.1,9ee89d3f2ade35be9bf51e50f1f2659f,HZC98_RS28070,Tn3-like element IS3000 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP072109.1,9efa760c51346dcd93a45e7d6eab6283,J6K27_RS29640,transposase,transposase,other_transposase_or_IS,1
NZ_CP098356.1,9f379d92bab8355be65d4ddb54ae2418,NB672_RS27040,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
NZ_CP098356.1,9f379d92bab8355be65d4ddb54ae2418,NB672_RS27060,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,2
NZ_CP088105.1,9f44b4e4aa638034b215cf1497377b44,RlegTA1_RS25610,IS66 family transposase,IS,other_transposase_or_IS,1
NZ_CP088105.1,9f44b4e4aa638034b215cf1497377b44,RlegTA1_RS37345,IS5/IS1182 family transposase,IS,other_transposase_or_IS,1
NZ_OD940425.1,9f5826bfaf12d9ef6482155e27d6a7a4,KJA80_RS13760,IS1380-like element ISSsu5 family transposase,IS,other_transposase_or_IS,1
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS21700,TraG family conjugative transposon ATPase,transposon,other_transposase_or_IS,6
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS21720,conjugative transposon protein TraJ,transposon,other_transposase_or_IS,6
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS21725,conjugative transposon protein TraK,transposon,other_transposase_or_IS,6
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS21730,conjugative transposon protein TraM,transposon,other_transposase_or_IS,6
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS21735,conjugative transposon protein TraN,transposon,other_transposase_or_IS,6
NZ_CP095054.1,9f6a773acbf7349024876374ff9274ec,MUN82_RS22045,Tn3 family transposase,Tn3,tn3_family_unit_transposon,6
NZ_CP024270.1,9f7ab963787c2575b68eb0367c00d838,CCV27_RS24945,Tn3-like element Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP021116.1,9f803de16cfdb35a5d1cb4c0cd54063b,B9057_RS15930,IS1182 family transposase,IS,other_transposase_or_IS,1
NC_018674.1,9f96abeaeeb26cd58eb52f6e0cbfd9a7,C270_RS08060,IS6 family transposase,IS,other_transposase_or_IS,1
NC_018674.1,9f96abeaeeb26cd58eb52f6e0cbfd9a7,C270_RS08140,IS30 family transposase,IS,other_transposase_or_IS,1
NC_010846.1,9f996578bdbfa728c9c06824b30d02ee,LBF_RS18580,ISNCY-like element ISLbi1 family transposase,IS,other_transposase_or_IS,1
NZ_CP034302.1,9fb5a4b8897f65f57b20160d8820547a,EHC69_RS27980,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP058881.1,9fb5daa57468ccc4a79977b3940a324b,HZT24_RS24255,defense against restriction DarA-related protein,ins,unclear_likely_false_positive,1
NZ_CP058881.1,9fb5daa57468ccc4a79977b3940a324b,HZT24_RS24650,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,1
NZ_CP047245.1,a03225668dc51d4b24382317df372b6a,GSQ19_RS29435,IS1/IS1595 family N-terminal zinc-binding domain-containing protein,IS,other_transposase_or_IS,1
NZ_CP091894.1,a074f04d66bc7edc9b646c00ff2fcfe8,L5I22_RS15195,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP025124.1,a0898e0c59206e10c33c301dace77008,CW734_RS00905,Mu transposase C-terminal domain-containing protein,transposase,other_transposase_or_IS,1
NZ_CP129864.1,a1110c411f10b7924d09aeb204482a0e,QYQ61_RS27325,IS6-like element IS26 family transposase,IS,other_transposase_or_IS,1
NZ_CP129864.1,a1110c411f10b7924d09aeb204482a0e,QYQ61_RS27330,Tn3 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_CP064276.1,a1136653133e13337f3fe055fd796cf2,IQ966_RS26645,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,1
NZ_CP045613.1,a12e186d7a8bfe805822e15c787e4dec,GFH35_RS26355,IS1595 family transposase,IS,other_transposase_or_IS,3
NZ_CP045613.1,a12e186d7a8bfe805822e15c787e4dec,GFH35_RS26370,IS1595 family transposase,IS,other_transposase_or_IS,3
NZ_CP045613.1,a12e186d7a8bfe805822e15c787e4dec,GFH35_RS26455,conjugative transposon protein TraK,transposon,other_transposase_or_IS,3
NZ_CP045613.1,a12e186d7a8bfe805822e15c787e4dec,GFH35_RS26540,conjugative transposon protein TraM,transposon,other_transposase_or_IS,3
NZ_CP045613.1,a12e186d7a8bfe805822e15c787e4dec,GFH35_RS26545,conjugative transposon protein TraN,transposon,other_transposase_or_IS,3
NZ_CP063923.1,a158aff14c2a250e9265271cabeb6600,ISA71_RS26185,Rpn family recombination-promoting nuclease/putative transposase,transposase,other_transposase_or_IS,2
NZ_CP063923.1,a158aff14c2a250e9265271cabeb6600,ISA71_RS26205,RNA-guided endonuclease InsQ/TnpB family protein,Ins,other_transposase_or_IS,2
NZ_CP033927.1,a173e518685c13fa4df3ef60b34aabcd,EG359_RS22290,conjugative transposon protein TraM,transposon,other_transposase_or_IS,2
NZ_CP033927.1,a173e518685c13fa4df3ef60b34aabcd,EG359_RS22310,TraG family conjugative transposon ATPase,transposon,other_transposase_or_IS,2
NZ_CP024080.1,a1fae7d30ce1ae20a53c6a8336aea675,COR42_RS23975,Tn3-like element ISXc4 family transposase,Tn3,tn3_family_unit_transposon,1
NZ_OY725959.1,a24202aa262510ac10a09030beaa94fd,UHF62_RS17415,transposon Tn4555 protein TnpC,transposon,other_transposase_or_IS,1
NZ_CP010020.1,a29ff286fa238887a744e749e1bb7c24,CH60_RS00005,IS21-like element helper ATPase IstB,IS,other_transposase_or_IS,1
NZ_CP010020.1,a29ff286fa238887a744e749e1bb7c24,CH60_RS00015,IS21-like element IS100 family transposase,IS,other_transposase_or_IS,1
NC_010844.1,a2ba19192cd89e4ac54d7309ee177314,LEPBI_RS18565,ISNCY-like element ISLbi1 family transposase,IS,other_transposase_or_IS,1
NZ_CP007791.1,a2f04164af8eb917498a62e75837a80c,B840_RS13325,IS6 family transposase,IS,other_transposase_or_IS,1
NZ_CP034331.1,a31685f73b8f9fa774cbf11dedbe9d63,EI545_RS21120,IS1380-like element ISPme1 family transposase,IS,other_transposase_or_IS,1
NZ_CP035053.1,a3791e9dcc426837e8ed67186dccd5ab,EP552_RS19610,IS30-like element ISAba125 family transposase,IS,other_transposase_or_IS,1
NZ_CP036098.1,a37bbd9e157ff38f471dd96cf3b822ac,EXW54_RS29895,YidC/Oxa1 family membrane protein insertase,ins,unclear_likely_false_positive,1
NZ_CP116719.1,a3b156975bee8b55d830b9b47f2f635e,PMJ85_RS32690,transposase,transposase,other_transposase_or_IS,3
NZ_CP116719.1,a3b156975bee8b55d830b9b47f2f635e,PMJ85_RS32740,transposase,transposase,other_transposase_or_IS,3
NZ_CP116719.1,a3b156975bee8b55d830b9b47f2f635e,PMJ85_RS32760,transposase,transposase,other_transposase_or_IS,3
NZ_CP116719.1,a3b156975bee8b55d830b9b47f2f635e,PMJ85_RS32790,transposase,transposase,other_transposase_or_IS,3
NZ_CP116307.1,a428610f94263220e429809294a07c77,PJW04_RS22435,Tn3 family transposase,Tn3,tn3_family_unit_transposon,2
