md5,category,gene,pident,qcov,n_copies,rep_accession,rep_locus,rep_product,is_family,left_flank,right_flank,subject_title
4def2708069a7446ec303743a30e938e,bacmet,arsA,93.8,100.0,1,NZ_CP102492.1,LCN95_RS26865,arsenite efflux transporter ATPase subunit ArsA,IS5,c,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
4e0f79b18a5a7023348ac5e31994a80b,bacmet,qacB,99.4,100.0,3,NZ_CP025033.1,CWR44_RS13050,QacA/B family quaternary ammonium compound efflux MFS transp,IS1182,c,c,BAC0320|qacB|tr|Q7WUJ5|Q7WUJ5_STAAU Antiseptic efflux protein QacB OS=Staphyloco
4e99f42b41bce406a0bdd13ee04bbeb0,bacmet,silP,94.5,100.0,1,NZ_CP059483.1,H1R18_RS25265,Ag(+)-translocating P-type ATPase SilP,IS6,c,c,BAC0346|silP|sp|Q9ZHC7|SILP_SALTM Silver exporting P-type ATPase OS=Salmonella t
4ea38e5a1e3e3d1dd7200010207979ff,bacmet,qacA,99.6,100.0,1,NZ_CP123981.1,QHG38_RS12655,QacA/B family quaternary ammonium compound efflux MFS transp,IS1182,c,c,BAC0319|qacA|sp|P0A0J9|QACA_STAAU Antiseptic resistance protein OS=Staphylococcu
4ff18db744a225b168aad4e20d100935,bacmet,arsH,90.1,100.0,1,NZ_CP110143.1,OMD37_RS27545,arsenical resistance protein ArsH,new,c,p,BAC0034|arsH|tr|E8PS81|E8PS81_YERPE Arsenic resistance protein ArsH OS=Yersinia 
503958b704f54d855671ab5b3304c25b,bacmet,silR,94.7,100.0,1,NZ_CP047573.1,GTQ78_RS22770,copper/silver response regulator transcription factor SilR,IS91,c,p,BAC0347|silR|sp|Q9ZHD3|SILR_SALTM Probable transcriptional regulatory protein Si
506feb33435607c1483aefbbb4983a16,bacmet,qacR,100.0,100.0,25,NZ_LR130516.1,EW033_RS16265,multidrug-binding transcriptional regulator QacR,IS6,c,p,BAC0328|qacR|sp|P0A0N4|QACR_STAAU HTH-type transcriptional regulator QacR OS=Sta
50f82d9c04aff0a24e6c1024b21d0aed,bacmet,silB,99.3,100.0,2,NZ_CP093152.1,MMZ10_RS26800,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subun,IS5,c,c,BAC0342|silB|sp|Q9ZHD0|SILB_SALTM Putative membrane fusion protein SilB OS=Salmo
513392447fb6781f64fdc5fbed789082,bacmet,arsA,99.8,100.0,1,NZ_CP057068.1,HVZ82_RS26555,arsenite efflux transporter ATPase subunit ArsA,IS5,c,c,BAC0571|arsA|sp|O50593|ARSA_ACIMA Arsenical pump-driving ATPase OS=Acidiphilium 
514681a0da68d9b0a50ec8500f070eaf,bacmet,terC,99.1,100.0,1,NZ_CP102894.1,NWT75_RS25780,tellurium resistance membrane protein TerC,IS1,c,p,BAC0388|terC|sp|P18780|TERC_ALCSP Tellurium resistance protein TerC OS=Alcaligen
516c43d9796fb7c38b362cb60a95ebeb,bacmet,pcoR,99.1,100.0,8,NZ_LR890752.1,JMW25_RS25990,copper response regulator transcription factor PcoR,IS5,c,c,BAC0308|pcoR|sp|Q47456|PCOR_ECOLX Transcriptional regulatory protein PcoR OS=Esc
5198149f08f86e17640db7ab71874716,bacmet,arsB,90.7,100.0,1,NZ_OW969660.1,LQ206_RS27335,arsenic transporter,IS6,c,c,BAC0577|arsB|sp|P74985|ARSB_YEREN Arsenical pump membrane protein OS=Yersinia en
51efa622c0800dc1f439ea36d5094d27,bacmet,arsB,90.9,100.0,8,NZ_CP011590.1,AB190_RS01420,arsenic transporter,IS5,c,c,BAC0577|arsB|sp|P74985|ARSB_YEREN Arsenical pump membrane protein OS=Yersinia en
52808c290b7ca6b4e5e21347d4ad48f9,bacmet,merA,95.4,100.0,1,NZ_CP087717.1,LPS07_RS20015,mercury(II) reductase,IS5,c,p,BAC0652|merA|tr|O66017|O66017_PSEST MerA OS=Pseudomonas stutzeri GN=merA PE=4 SV
52ca0f3fc8c6ffd22c9e28c2b4a2f73a,bacmet,terC,90.5,100.0,24,NZ_CP065072.1,I0P40_RS22615,tellurium resistance membrane protein TerC,IS21,p,c,BAC0388|terC|sp|P18780|TERC_ALCSP Tellurium resistance protein TerC OS=Alcaligen
5330b9124b0d632b1025842226e43313,bacmet,silC,96.7,100.0,1,NZ_CP051431.1,HGD79_RS25260,Cu(+)/Ag(+) efflux RND transporter outer membrane channel Si,IS6,c,c,BAC0343|silC|sp|Q9ZHD2|SILC_SALTM Probable outer membrane lipoprotein SilC OS=Sa
542070cdc85b4837912ee64b10ff5644,bacmet,arsB,94.6,100.0,1,NZ_CP055413.1,HV046_RS30060,arsenic transporter,IS110,p,c,BAC0576|arsB|sp|P52146|ARSB2_ECOLX Arsenical pump membrane protein OS=Escherichi
54552b74109d4ea1aa4452b4495881d6,bacmet,tcrY,99.3,100.0,6,NZ_CP085296.1,LIT97_RS14290,copper-responsive transcriptional repressor TcrY,ISL3,p,c,"BAC0740|tcrY|tr|Q3MNJ7|Q3MNJ7_ENTFC Copper transport repressor, CopY/TcrY family"
54574f0019e8e358116970be35fd7c15,bacmet,merE,97.4,100.0,47,NZ_CP031297.1,DWB25_RS27525,broad-spectrum mercury transporter MerE,IS110,c,c,BAC0670|merE|tr|Q52104|Q52104_9ZZZZ Uncharacterized protein OS=Plasmid pDU1358 P
5475ac97c9fee8f414c2884b6ae92183,bacmet,arsR,100.0,100.0,93,NZ_CP135452.1,RRL10_RS26035,As(III)-sensing metalloregulatory transcriptional repressor ,new,c,c,BAC0591|arsR|sp|P52144|ARSR2_ECOLX Arsenical resistance operon repressor OS=Esch
549b6933244a9b230476bc45c71d6549,bacmet,arsR,99.1,100.0,1,NZ_CP102105.1,NP224_RS32135,As(III)-sensing metalloregulatory transcriptional repressor ,IS110,p,c,BAC0591|arsR|sp|P52144|ARSR2_ECOLX Arsenical resistance operon repressor OS=Esch
54f215f58a454a74a8f13499a60818da,bacmet,qacEdelta1,100.0,100.0,1,NZ_CP017930.1,AGF18_RS29380,DMT family transporter,IS6,c,c,BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI Disinfectant resistance protein OS=Pse
5511e14cf24902688070d2d1cc92c037,bacmet,silA,96.9,100.0,1,NZ_CP051431.1,HGD79_RS25245,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,IS6,c,c,BAC0341|silA|sp|Q9ZHC9|SILA_SALTM Putative cation efflux system protein SilA OS=
5575cc6e8835f718b3d76ba45455e126,bacmet,sh-fabI,99.2,100.0,5,NZ_CP069566.1,I6J75_RS14505,enoyl-ACP reductase FabI,IS6,c,c,BAC0754|sh-fabI|tr|I2EC90|I2EC90_STAAU Enoyl-[acyl-carrier-protein] reductase [N
55779c550fdbc297713ee65fbc0dd436,bacmet,arsH,93.1,100.0,1,NZ_CP063946.1,IOD25_RS26455,arsenical resistance protein ArsH,IS5,c,c,BAC0034|arsH|tr|E8PS81|E8PS81_YERPE Arsenic resistance protein ArsH OS=Yersinia 
55f98e770656a2d15f3b4befb7053326,bacmet,merR2,93.8,100.0,2,NZ_AP022145.1,H7R80_RS28285,mercury resistance transcriptional regulator MerR,IS6,c,c,BAC0684|merR2|tr|Q7DKL2|Q7DKL2_9PSED MerR2 OS=Pseudomonas sp. K-62 GN=merR2 PE=4
55fd49189dd7035b435fc1685aa52cb9,bacmet,arsC,95.7,100.0,1,NZ_CP030224.1,CHD68_RS24130,glutaredoxin-dependent arsenate reductase,IS110,c,c,BAC0583|arsC|sp|P52147|ARSC2_ECOLX Arsenate reductase OS=Escherichia coli GN=ars
570aabe931092ca6d61a3e588da8d793,bacmet,sh-fabI,100.0,100.0,1,NZ_CP093203.1,MNU47_RS11795,enoyl-ACP reductase FabI,IS110,p,c,BAC0754|sh-fabI|tr|I2EC90|I2EC90_STAAU Enoyl-[acyl-carrier-protein] reductase [N
577d723b3b3b736d304200dcac736d9d,bacmet,oqxB,99.9,100.0,21,NZ_CP142046.1,VPJ62_RS23900,multidrug efflux RND transporter permease subunit OqxB,IS6,c,c,BAC0295|oqxB|tr|Q69HW2|Q69HW2_ECOLX OqxB integral membrane protein OS=Escherichi
57a0d5e6a1764162e64623c409159b9d,bacmet,tcrA,100.0,98.8,11,NZ_CP074110.1,JVU00_RS12255,heavy metal translocating P-type ATPase,IS256,c,c,BAC0741|tcrA|tr|Q3MNJ6|Q3MNJ6_ENTFC TcrA OS=Enterococcus faecium GN=tcrA PE=3 SV
57f1a741a179e6b77719d2f795e14769,bacmet,ncrY,99.3,100.0,3,NZ_CP026180.1,C2U49_RS29580,YgiW/YdeI family stress tolerance OB fold protein,IS5,c,c,BAC0266|ncrY|tr|Q06VT0|Q06VT0_9BACT NcrY OS=Leptospirillum ferriphilum GN=ncrY P
583c764e0d5a8626d725f9d4e37ac803,bacmet,merB,100.0,100.0,13,NZ_CP026075.1,RL05_RS15230,organomercurial lyase MerB,IS6,c,c,BAC0658|merB|sp|P08653|MERB_STAAU Alkylmercury lyase OS=Staphylococcus aureus GN
585edff4311e083d5766e0b5318afa21,bacmet,copR,95.2,99.6,1,NZ_CP079828.1,KW568_RS29675,heavy metal response regulator transcription factor,IS5,c,c,BAC0638|copR|tr|C6FFR4|C6FFR4_PSEFL CopR OS=Pseudomonas fluorescens GN=copR PE=4
5880c6c150747242721d46c4506ffa52,bacmet,arsA,94.0,100.0,4,NZ_CP141663.1,U7Z10_RS27215,arsenite efflux transporter ATPase subunit ArsA,IS5,c,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
5894596e0e1a9836fcf8f61de7fe8c22,bacmet,merA,95.7,100.0,1,NZ_CP012956.1,AN415_RS19805,mercury(II) reductase,IS6,c,c,BAC0652|merA|tr|O66017|O66017_PSEST MerA OS=Pseudomonas stutzeri GN=merA PE=4 SV
58fe0eeb7a496b45186f2e5fa703dbcb,bacmet,chrC,100.0,100.0,1,NZ_CP063226.1,IE977_RS25295,superoxide dismutase,IS110,c,c,BAC0028|chrC|tr|A4UQR3|A4UQR3_9RHIZ Superoxide dismutase OS=Ochrobactrum tritici
59391f9939f9d2d2a1a61cdad87c7b8b,bacmet,pcoD,99.7,100.0,2,NZ_CP048380.1,GZS05_RS27920,copper resistance inner membrane protein PcoD,ISL3,c,p,BAC0306|pcoD|sp|Q47455|PCOD_ECOLX Copper resistance protein D OS=Escherichia col
59ad8d6e466a02707a020a57eb5962a5,bacmet,merD,90.9,100.0,45,NZ_CP056337.1,HV270_RS24820,mercury resistance co-regulator MerD,IS6,c,c,BAC0666|merD|tr|O66018|O66018_PSEST MerD OS=Pseudomonas stutzeri GN=merD PE=4 SV
59bc913f177c2b28f2c65a20e28d44aa,bacmet,qacA,99.6,100.0,1,NZ_LR027872.1,E0E15_RS15205,QacA/B family quaternary ammonium compound efflux MFS transp,IS256,c,c,BAC0319|qacA|sp|P0A0J9|QACA_STAAU Antiseptic resistance protein OS=Staphylococcu
5a1b1807d63b3192a3fd1b37bef6d495,bacmet,terE,92.7,100.0,4,NZ_CP029448.1,DKC05_RS01575,TerD family protein,IS3,p,p,BAC0390|terE|sp|P18782|TERE_ALCSP Tellurium resistance protein TerE OS=Alcaligen
5a1db1cbc01740f675d817a371f278ab,bacmet,arsA,99.0,100.0,4,NZ_CP056509.1,HV199_RS25980,arsenite efflux transporter ATPase subunit ArsA,IS5,c,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
5a4e6fff272481995802241a48f8e4b8,bacmet,arsA,93.7,100.0,10,NZ_CP056298.1,HV298_RS25255,arsenite efflux transporter ATPase subunit ArsA,IS5,c,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
5aaa5df249a12867525d358dc0249640,bacmet,silA,99.0,100.0,1,NZ_CP055317.1,HV234_RS30165,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,ISL3,c,c,BAC0341|silA|sp|Q9ZHC9|SILA_SALTM Putative cation efflux system protein SilA OS=
5b429bcd41c803e9482b0adaa1cb77e4,bacmet,pcoD,100.0,100.0,11,NZ_LR890752.1,JMW25_RS25985,copper resistance inner membrane protein PcoD,IS5,c,c,BAC0306|pcoD|sp|Q47455|PCOD_ECOLX Copper resistance protein D OS=Escherichia col
5b9471537c7b00fb84996d728818ec92,bacmet,silP,94.9,100.0,3,NZ_CP029037.1,AV984_RS24635,Ag(+)-translocating P-type ATPase SilP,IS5,c,c,BAC0346|silP|sp|Q9ZHC7|SILP_SALTM Silver exporting P-type ATPase OS=Salmonella t
5c340890fddc75f4419c5c213765cdf1,bacmet,ncrA,95.4,100.0,1,NZ_CP057148.1,HVZ39_RS25790,MFS transporter,IS5,c,c,BAC0698|ncrA|tr|Q1KLR2|Q1KLR2_SERMA NcrA OS=Serratia marcescens GN=ncrA PE=4 SV=
5c4767a1b8509446523ac3c8e06568ba,bacmet,merA,98.6,100.0,2,NZ_CP062120.1,IG197_RS35515,mercury(II) reductase,IS91,p,p,BAC0652|merA|tr|O66017|O66017_PSEST MerA OS=Pseudomonas stutzeri GN=merA PE=4 SV
5c4ed3e81c8154931033da15a65699e4,bacmet,tcrA,99.9,98.8,1,NZ_CP097035.1,M2913_RS13905,heavy metal translocating P-type ATPase,IS6,c,c,BAC0741|tcrA|tr|Q3MNJ6|Q3MNJ6_ENTFC TcrA OS=Enterococcus faecium GN=tcrA PE=3 SV
5ca2b3628ccdb2b1ab89ee8340e5b4d5,bacmet,arsA,99.0,100.0,2,NZ_CP098349.1,NB669_RS28290,arsenite efflux transporter ATPase subunit ArsA,IS3,c,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
5d6198366ac52e04b51c59c736db2941,bacmet,merD,100.0,100.0,9,NZ_CP062120.1,IG197_RS35520,mercury resistance co-regulator MerD,IS91,p,p,"BAC0668|merD|tr|Q5NUV1|Q5NUV1_RALME MerD from Tn4378, regulatory protein involve"
5d93bba52c126382dd67dd70f6a8b0a2,bacmet,merT,99.1,100.0,2,NZ_CP066307.1,JET17_RS27040,mercuric ion transporter MerT,new,c,p,BAC0695|merT|sp|P13112|MERT_SERMA Mercuric transport protein OS=Serratia marcesc
5dbbe44624603c977a7ce978b154bc95,bacmet,merA,100.0,100.0,1,NC_022126.1,SAAG_RS15290,hypothetical protein,IS6,c,c,BAC0651|merA|sp|P0A0E5|MERA_STAAU Mercuric reductase OS=Staphylococcus aureus GN
5e15e70f8eddf819fac507fb522c6aa1,bacmet,silA,99.0,100.0,1,NZ_CP091127.1,L2D47_RS28420,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,IS5,c,c,BAC0341|silA|sp|Q9ZHC9|SILA_SALTM Putative cation efflux system protein SilA OS=
5e66e979b4d6492642ee9ab11eda11e4,bacmet,terC,95.1,100.0,1,NZ_CP050068.1,HA513_RS24395,tellurium resistance membrane protein TerC,IS110,p,c,BAC0388|terC|sp|P18780|TERC_ALCSP Tellurium resistance protein TerC OS=Alcaligen
5e96f58970b915859d1dc1aa262c69d0,bacmet,merA,92.3,100.0,1,NZ_CP021961.1,AM386_RS29835,mercury(II) reductase,IS5,c,c,BAC0652|merA|tr|O66017|O66017_PSEST MerA OS=Pseudomonas stutzeri GN=merA PE=4 SV
5ece0b88bfa11ac3657e9451c83f2916,bacmet,arsC,92.9,100.0,11,NZ_CP025683.1,C0067_RS00630,glutaredoxin-dependent arsenate reductase,IS5,c,c,BAC0584|arsC|sp|O50595|ARSC_ACIMA Arsenate reductase OS=Acidiphilium multivorum 
5f6595d8f9c5126c88d1e9a47d5eff30,bacmet,qacA,100.0,100.0,1,NZ_CP113010.1,OS092_RS15320,MFS transporter,IS6,c,c,BAC0319|qacA|sp|P0A0J9|QACA_STAAU Antiseptic resistance protein OS=Staphylococcu
5fb4009ee2d37631c2b9b4de100ccf07,bacmet,arsB,99.3,100.0,7,NZ_CP061765.1,ID627_RS25555,arsenite efflux transporter membrane subunit ArsB,IS6,c,c,BAC0576|arsB|sp|P52146|ARSB2_ECOLX Arsenical pump membrane protein OS=Escherichi
5fd6d961652f338928c082d727b409a6,bacmet,oqxB,99.7,100.0,1,NZ_CP136026.1,RUU60_RS24200,multidrug efflux RND transporter permease subunit OqxB29,IS6,c,p,BAC0295|oqxB|tr|Q69HW2|Q69HW2_ECOLX OqxB integral membrane protein OS=Escherichi
601b16ffb8ac6dd4d10b2dc43412b40e,bacmet,cadX,96.4,100.0,6,NZ_CP016705.1,LLUL8_RS12570,Cd(II)/Zn(II)-sensing metalloregulatory transcriptional regu,IS6,c,c,BAC0059|cadX|tr|A7LHQ4|A7LHQ4_STRSL CadX OS=Streptococcus salivarius GN=cadX PE=
60be9cf4cbcbcd24352b0e4ce336a1cc,bacmet,qacEdelta1,93.7,85.6,1,NZ_CP044215.1,F6O44_RS26205,DMT family transporter,IS6,c,c,BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI Disinfectant resistance protein OS=Pse
61597b450e1a60f62d222ec99befa87f,bacmet,qacB,99.2,100.0,1,NZ_CP069220.1,JQC90_RS12060,QacA/B family quaternary ammonium compound efflux MFS transp,IS6,c,c,BAC0320|qacB|tr|Q7WUJ5|Q7WUJ5_STAAU Antiseptic efflux protein QacB OS=Staphyloco
61f718c53ab42d24c936ee647718ac87,bacmet,ncrB,100.0,100.0,46,NZ_CP062998.1,GJJ12_RS26415,nickel-sensing transcriptional repressor NcrB,IS3,c,c,BAC0264|ncrB|tr|Q06VT2|Q06VT2_9BACT NcrB OS=Leptospirillum ferriphilum GN=ncrB P
6238803cdbb2818454d876e73bd51349,bacmet,pcoS,99.8,99.8,1,NZ_CP104838.1,N7S94_RS24600,copper resistance membrane spanning protein PcoS,IS5,c,c,BAC0309|pcoS|sp|Q47457|PCOS_ECOLX Probable sensor protein PcoS OS=Escherichia co
62909926305913bbc929284e6f421b42,bacmet,arsB,94.2,100.0,3,NZ_CP056151.1,HV299_RS29315,arsenic transporter,IS3,p,c,BAC0576|arsB|sp|P52146|ARSB2_ECOLX Arsenical pump membrane protein OS=Escherichi
631402f7840ff999f6090e1c012e35a0,bacmet,sh-fabI,99.6,100.0,1,NZ_CP121517.1,QA605_RS12380,enoyl-ACP reductase FabI,IS6,c,c,BAC0754|sh-fabI|tr|I2EC90|I2EC90_STAAU Enoyl-[acyl-carrier-protein] reductase [N
63584fea4dc9e961e04efe543b68fd4c,bacmet,pcoD,99.7,100.0,1,NZ_CP128580.1,QUS00_RS00365,copper resistance inner membrane protein PcoD,IS3,p,c,BAC0306|pcoD|sp|Q47455|PCOD_ECOLX Copper resistance protein D OS=Escherichia col
635fceec292d8aff0d23ce121d098cb9,bacmet,silA,99.2,100.0,8,NZ_LR890752.1,JMW25_RS25940,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,IS5,c,c,BAC0341|silA|sp|Q9ZHC9|SILA_SALTM Putative cation efflux system protein SilA OS=
64544f509d91695e598cb73b99d8b4d0,bacmet,merG,100.0,60.0,70,NZ_AP025868.1,NGK26_RS24920,SEL1-like repeat protein,IS110,c,c,BAC0229|merG|tr|O07302|O07302_9PSED Mercuric resistance protein OS=Pseudomonas s
6539076acd1a24252f1f49b07ec54ab5,bacmet,silS,95.0,100.0,1,NZ_CP083738.1,K9N75_RS22055,copper/silver sensor histidine kinase SilS,IS1,c,c,BAC0348|silS|sp|Q9ZHD4|SILS_SALTM Probable sensor kinase SilS OS=Salmonella typh
656629b8476db0f340a6b568c428bf16,bacmet,silF,100.0,76.9,3,NZ_CP083738.1,K9N75_RS22070,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaper,IS1,c,c,BAC0345|silF|tr|Q9ZHD1|Q9ZHD1_SALTM Uncharacterized protein OS=Salmonella typhim
65cb955d11aac79ec6fe1e2479059915,bacmet,terA,99.1,88.5,3,NZ_CP068707.1,JK375_RS23415,tellurium resistance system protein TerA,IS5,c,c,BAC0386|terA|sp|P18778|TERA_ALCSP Tellurium resistance protein TerA OS=Alcaligen
6625b96feebf1ffd30779016b20633f8,bacmet,silF,98.9,76.9,1,NZ_CP037863.1,E1B03_RS00500,cation efflux system protein CusF,IS66,c,c,BAC0345|silF|tr|Q9ZHD1|Q9ZHD1_SALTM Uncharacterized protein OS=Salmonella typhim
669b7d13a7d8c41348c784e56ebe829b,bacmet,arsB,96.7,100.0,2,NZ_CP114150.1,OEE45_RS28260,arsenite efflux transporter membrane subunit ArsB,IS3,p,c,BAC0577|arsB|sp|P74985|ARSB_YEREN Arsenical pump membrane protein OS=Yersinia en
66e668a92485b0659903c135ee3a0ae7,bacmet,terE,99.0,100.0,1,NZ_CP092401.1,KZ666_RS28205,tellurium resistance cAMP binding protein TerE,IS5,c,c,BAC0390|terE|sp|P18782|TERE_ALCSP Tellurium resistance protein TerE OS=Alcaligen
67129adcc16fc9d122086afa814fe359,bacmet,silR,92.1,100.0,1,NZ_CP037863.1,E1B03_RS00490,copper/silver response regulator transcription factor SilR,IS66,c,c,BAC0347|silR|sp|Q9ZHD3|SILR_SALTM Probable transcriptional regulatory protein Si
67345911fcc1511c9be4ec981c7c0242,bacmet,terD,93.8,100.0,2,NZ_CP106961.1,OCT50_RS23465,tellurium resistance membrane protein TerD,IS3,c,p,BAC0389|terD|sp|P18781|TERD_ALCSP Tellurium resistance protein TerD OS=Alcaligen
676eab037c878bfed933ed17ce320e00,bacmet,ttgV,100.0,100.0,1,NZ_CP110783.1,OPZ46_RS29795,solvent efflux transporter transcriptional repressor SrpS,IS256,p,p,BAC0415|ttgV|sp|Q93PU6|TTGV_PSEPT HTH-type transcriptional regulator TtgV OS=Pse
67e8c33a3934ae1f9e8b8a26b48b092c,bacmet,czcD,100.0,100.0,1,NZ_CP017750.1,BKK79_RS38330,cation diffusion facilitator family transporter,IS3,c,c,BAC0122|czcD|sp|P13512|CZCD_RALME Cobalt-zinc-cadmium resistance protein CzcD OS
67f745ccb5eb794e4e36d479c13beb00,bacmet,pcoA,100.0,100.0,107,NZ_CP091584.1,L5468_RS28210,multicopper oxidase PcoA,ISL3,c,p,BAC0303|pcoA|sp|Q47452|PCOA_ECOLX Copper resistance protein A OS=Escherichia col
6822d5d3c6be442b00243b0bf0f125bf,bacmet,silS,95.2,100.0,1,NZ_CP032893.1,D9T11_RS00255,copper/silver sensor histidine kinase SilS,IS110,p,p,BAC0348|silS|sp|Q9ZHD4|SILS_SALTM Probable sensor kinase SilS OS=Salmonella typh
6828f7d75df2603d0637400ac0e99a3c,bacmet,arsR,90.6,100.0,14,NZ_CP056298.1,HV298_RS25595,As(III)-sensing metalloregulatory transcriptional repressor ,IS5,c,p,BAC0591|arsR|sp|P52144|ARSR2_ECOLX Arsenical resistance operon repressor OS=Esch
687af943adb2b309b20002ee9cbb140a,bacmet,silC,98.9,100.0,1,NZ_CP141634.1,U1R81_RS30565,Cu(+)/Ag(+) efflux RND transporter outer membrane channel Si,IS5,c,c,BAC0343|silC|sp|Q9ZHD2|SILC_SALTM Probable outer membrane lipoprotein SilC OS=Sa
68af4ed536ac406bbdd6427a146008f6,bacmet,pcoR,99.6,100.0,1,NZ_CP037863.1,E1B03_RS00440,copper response regulator transcription factor PcoR,IS66,c,c,BAC0308|pcoR|sp|Q47456|PCOR_ECOLX Transcriptional regulatory protein PcoR OS=Esc
68c259f605f20459617b7cc80b0603bd,bacmet,fecD,91.2,100.0,1,NZ_CP053018.1,HJ591_RS27755,Fe(3+) dicitrate ABC transporter permease subunit FecD,IS6,c,c,BAC0163|fecD|sp|P15029|FECD_ECOLI Fe(3+) dicitrate transport system permease pro
68c92bdcf0859e0d5688b0193402e2fd,bacmet,pcoS,98.9,100.0,1,NZ_CP110355.1,OLI86_RS24560,copper resistance membrane spanning protein PcoS,IS5,c,c,BAC0309|pcoS|sp|Q47457|PCOS_ECOLX Probable sensor protein PcoS OS=Escherichia co
68da7d1a83f31f839df94c2b6c213e3c,bacmet,merP,100.0,100.0,6,NZ_AP022928.1,L6497_RS27430,mercury resistance system substrate-binding protein MerP,IS4,c,c,BAC0676|merP|tr|Q7DHE4|Q7DHE4_BACCE Mercury-binding protein OS=Bacillus cereus G
694fe16d91fd64b9758eb6c5d75af99f,bacmet,arsA,98.6,100.0,1,NZ_AP024174.1,JGR95_RS26085,arsenite efflux transporter ATPase subunit ArsA,IS3,c,c,BAC0571|arsA|sp|O50593|ARSA_ACIMA Arsenical pump-driving ATPase OS=Acidiphilium 
69d602c128152e5f25446a27a8d2b0d7,bacmet,pcoE,91.0,100.0,1,NZ_CP103691.1,M5T43_RS28635,copper resistance system metallochaperone PcoE,IS66,p,p,BAC0307|pcoE|sp|Q47459|PCOE_ECOLX Probable copper-binding protein PcoE OS=Escher
6a2aec05e7139fdd7ff266dde90af1a7,bacmet,merR,93.1,100.0,1,NZ_CP080352.1,K0P51_RS27135,mercury resistance transcriptional regulator MerR,IS5,c,c,BAC0232|merR|sp|P0A183|MERR_PSEAI Mercuric resistance operon regulatory protein 
6b38e38306221edc09ccdb8b31ccf0b1,bacmet,arsB,99.8,99.8,3,NZ_CP077903.1,KU505_RS14780,arsenite efflux transporter membrane subunit ArsB,IS6,c,c,BAC0574|arsB|sp|P30329|ARSB_STAAU Arsenical pump membrane protein OS=Staphylococ
6b3c60b7a59c21caec61e5c6db1f512f,bacmet,merP,90.1,100.0,344,NZ_CP036366.1,DVJ72_RS27710,mercury resistance system periplasmic binding protein MerP,IS6,c,c,BAC0678|merP|tr|O66016|O66016_PSEST MerP OS=Pseudomonas stutzeri GN=merP PE=4 SV
6b742465b0ebc427985d2f8d98e6dc41,bacmet,merA,93.2,100.0,2,NZ_CP066307.1,JET17_RS27050,mercury(II) reductase,new,c,p,BAC0652|merA|tr|O66017|O66017_PSEST MerA OS=Pseudomonas stutzeri GN=merA PE=4 SV
6b8833e4a812fc5614671e190eb3938c,bacmet,merA,99.4,100.0,13,NZ_AP022947.1,L6486_RS27710,mercury(II) reductase,IS4,c,c,BAC0224|merA|sp|P16171|MERA_BACCE Mercuric reductase OS=Bacillus cereus GN=merA 
6bb369f78377aa9c311827afcd61cd3b,bacmet,silE,97.7,60.1,1,NZ_CP102105.1,NP224_RS32280,silver-binding protein SilE,IS66,c,p,BAC0344|silE|sp|Q9Z4N3|SILE_SALTM Silver-binding protein SilE OS=Salmonella typh
6c7c1443670344f647ac2a82e621aa00,bacmet,pcoS,98.3,100.0,1,NZ_CP032915.1,D8675_RS00505,copper resistance membrane spanning protein PcoS,IS66,p,p,BAC0309|pcoS|sp|Q47457|PCOS_ECOLX Probable sensor protein PcoS OS=Escherichia co
6c8c60e98c2a2da558e1bd9aea8967a8,bacmet,merR,93.1,100.0,1,NZ_CP088271.1,LQ775_RS27535,mercury resistance transcriptional regulator MerR,IS6,c,c,BAC0232|merR|sp|P0A183|MERR_PSEAI Mercuric resistance operon regulatory protein 
6d129fa6b907a9c4c16f6045f9c19559,bacmet,arsB,99.1,100.0,1,NZ_LR134252.1,EL178_RS00730,arsenite efflux transporter membrane subunit ArsB,IS3,c,c,BAC0578|arsB|tr|O50594|O50594_ACIMU ArsB OS=Acidiphilium multivorum GN=arsB PE=4
6d593110743701d218507ef988732e1b,bacmet,arsC,92.2,100.0,1,NZ_CP056298.1,HV298_RS25575,glutaredoxin-dependent arsenate reductase,IS5,c,p,BAC0584|arsC|sp|O50595|ARSC_ACIMA Arsenate reductase OS=Acidiphilium multivorum 
6d5f49e5f015c4ca4ffbd031822f15b3,bacmet,arsA,99.0,100.0,1,NZ_CP081699.1,J6N91_RS23820,arsenite efflux transporter ATPase subunit ArsA,IS5,p,c,BAC0030|arsA|sp|P52145|ARSA2_ECOLX Arsenical pump-driving ATPase OS=Escherichia 
